zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
202004,,4677,0,0,1.59330004930496,1.59330004930496,1.57286002301506,1.57286002301506,0.179302259385144,0.0321493002206174,11.3997594675612,7356.26632764144,7356.26632764144
202006,,14073,0,0,1.59330004930496,1.59330004930496,1.59182823088382,1.59182823088382,0.0484033274941355,0.00234288211250453,3.0407380994406,22401.798693228,22401.798693228
202007,,718366,0,0,1.59330004930496,1.59330004930496,1.5644933114543,1.5644933114543,0.212292130624591,0.0450679487251286,13.5693856324162,1123878.80217618,1123878.80217618
202008,,18689,0,0,1.59330004930496,1.59330004930496,1.45544536581613,1.45544536581613,0.447928521349737,0.200639960238562,30.7760450423067,27200.8184417376,27200.8184417376
203001,,2631,0,0.827199995517731,2.81060000896454,1.98340001344681,2.01829540458123,2.01829540458123,0.971447567736197,0.943710376860573,48.1320804442778,5310.1352094532,5310.1352094532
203002,,311,0,1.47110005378723,2.81060000896454,1.33949995517731,2.78045049228853,2.78045049228853,0.198686393294173,0.0394762828802466,7.14583459929323,864.720103101732,864.720103101732
203003,,9799,0,0.827199995517731,2.81060000896454,1.98340001344681,2.237303127873,2.237303127873,0.898870196288324,0.80796762977541,40.1765046984438,21923.3333500275,21923.3333500275
203004,,1182,0,0.827199995517731,2.81060000896454,1.98340001344681,2.79096498363316,2.79096498363316,0.188785009173054,0.03563977968847,6.76414825267,3298.92061065439,3298.92061065439
203006,,2329,0,0.827199995517731,2.81060000896454,1.98340001344681,2.4804517456932,2.4804517456932,0.738544420936605,0.545447861696586,29.7745933666695,5776.97211571947,5776.97211571947
203007,,85634,0,0.827199995517731,2.81060000896454,1.98340001344681,2.49334879945078,2.49334879945078,0.725896580976486,0.526925846273352,29.1133186474505,213515.431092168,213515.431092168
203008,,3355,0,0.827199995517731,2.81060000896454,1.98340001344681,2.72133222892575,2.72133222892575,0.411199440145302,0.16908497957581,15.1102256378165,9130.06962804589,9130.06962804589
204001,,46092,0,0.136299996078014,6.22279989242554,6.08649989634752,2.0597057358013,2.0597057358013,2.3907233847949,5.71555830260516,116.071113617831,94935.9567745533,94935.9567745533
204002,,307,0,0.554599975347519,0.554599975347519,0,0.554599975347516,0.554599975347516,6.56118655480575e-08,4.30491690069637e-15,1.18304847574046e-05,170.262192431688,170.262192431688
204003,,60086,0,0.136299996078014,6.22279989242554,6.08649989634752,0.754627521850965,0.754627521850965,0.769572134854648,0.592241270744741,101.980395966347,45342.5492779371,45342.5492779371
204004,,4492,0,0.136299996078014,6.22279989242554,6.08649989634752,0.631903046963665,0.631903046963665,0.701905871101249,0.492671851886403,111.078095678436,2838.50848696078,2838.50848696078
204006,,14220,0,0.554599975347519,6.22279989242554,5.66819991707802,0.987501047958547,0.987501047958547,1.41122275720778,1.99154967046114,142.908481983406,14042.2649019705,14042.2649019705
204007,,431375,0,0.136299996078014,6.22279989242554,6.08649989634752,1.55697026268685,1.55697026268685,2.12569264269074,4.51856921118956,136.527504322559,671638.047066541,671638.047066541
204008,,12868,0,0.554599975347519,6.22279989242554,5.66819991707802,0.689562803682843,0.689562803682843,0.863640782983509,0.745875402032368,125.244688137316,8873.29415779082,8873.29415779082
205001,,16375,0,0.897699984312057,43.1694992828369,42.2717992985249,10.7224528038078,10.7224528038078,10.6934501784634,114.349876719279,99.7295150104637,175580.164662353,175580.164662353
205002,,20832,0,0.629800015687942,27.1707006454468,26.5409006297588,25.5287439671829,25.5287439671829,4.33470293659723,18.7896495485446,16.979695288454,531814.794324354,531814.794324354
205003,,517599,0,0.629800015687942,73.3904971313477,72.7606971156597,18.7040569800359,18.7040569800359,10.748915378787,115.539181820324,57.468363095023,9681201.1888096,9681201.1888096
205004,,48878,0,0.629800015687942,30.9730007171631,30.3432007014751,21.3344625094514,21.3344625094514,9.44926905987997,89.2886857660049,44.2911043842508,1042785.85853696,1042785.85853696
205006,,75682,0,0.897699984312057,73.3904971313477,72.4927971470356,15.8441239245645,15.8441239245645,11.3538239286431,128.909317802629,71.6595248983146,1199114.98685889,1199114.98685889
205007,,3525833,0,0.573400013446808,73.3904971313477,72.8170971179008,21.6424530754685,21.6424530754685,9.18283924890008,84.3245366711398,42.4297523800976,76307675.2544382,76307675.2544382
205008,,95360,0,0.897699984312057,27.1707006454468,26.2730006611347,20.5874556953934,20.5874556953934,9.76172438209035,95.2912629118972,47.41588531639,1963219.77511272,1963219.77511272
206001,,113289,0,4.30990003585815,7.47299982070923,3.16309978485107,5.38241470805944,5.38241470805944,0.631137043747245,0.398333967990012,11.7259088713882,609768.379861346,609768.379861346
206002,,37947,0,4.30990003585815,7.47299982070923,3.16309978485107,5.57756387429341,5.57756387429341,0.273978120199989,0.0750640103483198,4.91214670732387,211651.816337812,211651.816337812
206003,,559211,0,4.30990003585815,7.47299982070923,3.16309978485107,5.26522388789235,5.26522388789235,0.6734508715075,0.453536076334212,12.7905457744377,2944371.11557217,2944371.11557217
206004,,29548,0,4.30990003585815,7.47299982070923,3.16309978485107,5.41073295084276,5.41073295084276,0.609764480010062,0.371812721081941,11.2695356719663,159876.337231502,159876.337231502
206006,,147437,0,4.30990003585815,7.47299982070923,3.16309978485107,5.27700427208144,5.27700427208144,0.633102634009356,0.400818945189584,11.9973871796704,778025.678862872,778025.678862872
206007,,3260853,0,4.30990003585815,7.47299982070923,3.16309978485107,5.3006003500301,5.3006003500301,0.642260384353557,0.412498401309979,12.1167479519543,17284478.5531967,17284478.5531967
206008,,95907,0,4.30990003585815,7.47299982070923,3.16309978485107,5.10256065298384,5.10256065298384,0.774908581182627,0.600483309190471,15.1866608529088,489371.284545721,489371.284545721
207001,,2174,0,0.742600020170212,9.62559978485107,8.88299976468086,3.25261406540209,3.25261406540209,1.57871571721446,2.49234331577998,48.5368287005578,7071.18297818415,7071.18297818415
207002,,1261,0,0.813100008964538,7.34139994621277,6.52829993724823,2.51784327050787,2.51784327050787,1.17127425818351,1.37188338788334,46.5189502421753,3175.00036411042,3175.00036411042
207003,,61323,0,0.639200006723404,14.6640003585815,14.0248003518581,2.76482039335823,2.76482039335823,1.33352596205705,1.77829149148018,48.2319200646995,169547.080981907,169547.080981907
207004,,14713,0,0.742600020170212,12.2152998924255,11.4726998722553,3.52459656725284,3.52459656725284,1.7240089444599,2.97220684057773,48.9136532809947,51857.3892939911,51857.3892939911
207006,,13806,0,0.681500022411346,9.62559978485107,8.94409976243973,3.23687428429238,3.23687428429238,1.31868935559867,1.73894161656924,40.7395913396418,44688.2863689406,44688.2863689406
207007,,560808,0,0.639200006723404,14.6640003585815,14.0248003518581,2.86233418449084,2.86233418449084,1.61914905806672,2.62164367223834,56.5674360051963,1605219.90933594,1605219.90933594
207008,,20529,0,0.681500022411346,12.2152998924255,11.5337998700142,2.94105530724052,2.94105530724052,1.83662436794067,3.37318906891348,62.4478010807592,60376.9244023407,60376.9244023407
208001,,382,0,2.11029989242554,15.8813004302979,13.7710005378723,7.25999897554908,7.25999897554908,2.77589748534709,7.70560684915628,38.2355079483622,2773.31960865975,2773.31960865975
208002,,3246,0,0,23.1475,23.1475,11.194483695949,11.194483695949,4.15003326979218,17.2227761403819,37.0721275094979,36337.2940770506,36337.2940770506
208003,,44775,0,0,25.2201999282837,25.2201999282837,5.15344083222511,5.15344083222511,3.25630751255987,10.6035386163539,63.1870553785691,230745.313262879,230745.313262879
208004,,8584,0,0,15.8813004302979,15.8813004302979,5.64451932184308,5.64451932184308,2.8661615020896,8.21488175606049,50.7777782068734,48452.553858701,48452.553858701
208006,,9660,0,0.968199973106384,15.8813004302979,14.9131004571915,6.36814530365903,6.36814530365903,2.68385413579172,7.20307302220633,42.1449889695454,61516.2836333462,61516.2836333462
208007,,285892,0,0,26.6442993545532,26.6442993545532,5.70411433349429,5.70411433349429,3.25817896142165,10.6157301446506,57.1198045994586,1630760.65503135,1630760.65503135
208008,,11287,0,0,18.7905997848511,18.7905997848511,6.96898278153521,6.96898278153521,3.29003636687098,10.8243392953336,47.2097072127678,78658.9086551879,78658.9086551879
209001,,2,0,1.21729995965958,4.88330016136169,3.66600020170212,3.05030006051064,3.05030006051064,1.83300010085106,3.35988936971999,60.0924520371352,6.10060012102127,6.10060012102127
209002,,18,0,0.333699989914894,3.24300004482269,2.9093000549078,1.1431444436974,1.1431444436974,1.21021483811542,1.46461995439472,105.867184570402,20.5765999865532,20.5765999865532
209003,,150848,0,0.103399999439716,18.2688994979858,18.1654994985461,1.21846268374948,1.21846268374948,0.090507704754284,0.00819164461988865,7.42802434258978,183802.658918241,183802.658918241
209004,,6,0,0.103399999439716,5.15120001792908,5.04780001848936,1.78600000560284,1.78600000560284,2.37955574876494,5.66228556148026,133.233804104147,10.716000033617,10.716000033617
209006,,163,0,1.21729995965958,1.21729995965958,0,1.21729995965958,1.21729995965958,0,0,0,198.419893424511,198.419893424511
209007,,4894,0,0,19.6271992111206,19.6271992111206,1.55563178306737,1.55563178306737,1.42366284737616,2.02681590299919,91.5166984161896,7613.2619463317,7613.2619463317
209008,,138,0,1.21729995965958,4.88330016136169,3.66600020170212,1.25673909145853,1.25673909145853,0.344535115950176,0.118704446122801,27.4150074818091,173.429994621277,173.429994621277
210001,,1,0,7.47299982070923,7.47299982070923,0,7.47299982070923,7.47299982070923,0,0,0,7.47299982070923,7.47299982070923
210007,,171,0,4.30990003585815,7.47299982070923,3.16309978485107,5.06583035798101,5.06583035798101,1.13089723260757,1.27892855071947,22.3240249414568,866.256991214752,866.256991214752
210008,,1,0,5.63059978485107,5.63059978485107,0,5.63059978485107,5.63059978485107,0,0,0,5.63059978485107,5.63059978485107
211001,,230,0,4.30990003585815,5.63059978485107,1.32069974899292,4.78650038005994,4.78650038005994,0.634269711450912,0.402298066864023,13.2512203298513,1100.89508741379,1100.89508741379
211002,,7,0,4.30990003585815,5.63059978485107,1.32069974899292,5.25325699942453,5.25325699942453,0.596631330290038,0.35596894428366,11.3573604024208,36.7727989959717,36.7727989959717
211003,,2535,0,4.30990003585815,7.47299982070923,3.16309978485107,5.35833542438921,5.35833542438921,0.612460969461787,0.375108439114072,11.4300602883889,13583.3803008267,13583.3803008267
211004,,113,0,4.30990003585815,7.47299982070923,3.16309978485107,5.59279185134753,5.59279185134753,0.639930584553603,0.409511153047116,11.4420597362195,631.985479202271,631.985479202271
211006,,559,0,4.30990003585815,7.47299982070923,3.16309978485107,5.24027284789384,5.24027284789384,0.619677335272391,0.383999999850291,11.8252875996991,2929.31252197266,2929.31252197266
211007,,4137,0,4.30990003585815,7.47299982070923,3.16309978485107,5.56424425472255,5.56424425472255,0.393795864607902,0.155075182982285,7.07725697472168,23019.2784817872,23019.2784817872
211008,,477,0,4.30990003585815,7.47299982070923,3.16309978485107,5.4487482600342,5.4487482600342,0.634491552633063,0.402579530362715,11.6447213626471,2599.05292003631,2599.05292003631
300001,,260,0,0,0,0,0,0,0,0,nan,0,0
300002,,9779,0,0,0,0,0,0,0,0,nan,0,0
300003,,3507,0,0,0,0,0,0,0,0,nan,0,0
300004,,6976,0,0,0,0,0,0,0,0,nan,0,0
300006,,1535,0,0,0,0,0,0,0,0,nan,0,0
