"Region","Ownership","X2001_ha","X2002_ha","X2003_ha","X2004_ha","X2005_ha","X2006_ha","X2007_ha","X2008_ha","X2009_ha","X2010_ha","X2011_ha","X2012_ha","X2013_ha","X2014_ha","X2015_ha","X2016_ha","X2017_ha","X2018_ha","X2019_ha","X2020_ha","X2021_ha","X2022_ha","X2023_ha","X2024_ha","X2025_ha","X2026_ha","X2027_ha","X2028_ha","X2029_ha","X2030_ha","X2031_ha","X2032_ha","X2033_ha","X2034_ha","X2035_ha","X2036_ha","X2037_ha","X2038_ha","X2039_ha","X2040_ha","X2041_ha","X2042_ha","X2043_ha","X2044_ha","X2045_ha","X2046_ha","X2047_ha","X2048_ha","X2049_ha","X2050_ha","X2051_ha","X2052_ha","X2053_ha","X2054_ha","X2055_ha","X2056_ha","X2057_ha","X2058_ha","X2059_ha","X2060_ha","X2061_ha","X2062_ha","X2063_ha","X2064_ha","X2065_ha","X2066_ha","X2067_ha","X2068_ha","X2069_ha","X2070_ha","X2071_ha","X2072_ha","X2073_ha","X2074_ha","X2075_ha","X2076_ha","X2077_ha","X2078_ha","X2079_ha","X2080_ha","X2081_ha","X2082_ha","X2083_ha","X2084_ha","X2085_ha","X2086_ha","X2087_ha","X2088_ha","X2089_ha","X2090_ha","X2091_ha","X2092_ha","X2093_ha","X2094_ha","X2095_ha","X2096_ha","X2097_ha","X2098_ha","X2099_ha","X2100_ha"
"Central_Valley","DoD",60.9778,90.2359,62.1056,88.973,88.3972,118.7394,93.4702,62.6821,70.0586,98.2453,61.7862,76.4305,81.5121,85.694,105.7193,53.7331,56.6893,70.3639,61.7124,69.9838,70.6306,79.4613,38.2163,75.3333,76.8009,64.7715,47.7312,49.4112,48.8979,80.3535,88.7544,52.2846,56.1415,98.9465,111.0893,57.1383,61.0597,59.9405,51.5968,79.9039,93.1832,86.686,81.7499,55.9726,55.8904,49.8791,58.6223,72.4824,57.457,57.8736,45.0418,60.6287,50.0009,55.3568,56.1801,73.4383,52.6723,46.3662,53.4789,50.1747,80.488,55.7763,40.5748,39.8696,32.1601,82.8377,81.7312,78.1587,48.518,43.6825,55.2603,71.8112,74.2074,63.7808,67.189,53.7031,69.4922,128.1501,81.2097,44.9627,84.8891,61.0199,51.9394,64.0567,86.1598,49.3399,55.9932,82.4979,83.7169,61.5786,68.3137,65.0298,76.6055,64.9217,62.8277,46.9499,66.6335,86.7921,81.1956,48.5164
"Central_Valley","Easement",528.3775,489.1137,488.0711,550.9802,517.1585,732.004,545.8228,537.4096,615.2043,511.3756,472.907,575.5323,747.104,629.9881,685.6664,484.8494,417.3471,467.66,474.8128,500.1524,518.1935,486.5586,457.6344,508.3974,619.3736,535.9096,463.5471,408.9726,532.864,467.3701,512.753,452.0091,399.738,552.6259,595.1868,539.6171,512.1587,520.5663,456.2525,533.0857,517.5992,471.5915,480.0265,569.1552,473.1642,350.1301,459.3183,447.6046,396.0349,460.4338,426.8053,421.5404,360.3431,424.3946,479.5595,482.7209,443.6263,418.9185,446.9591,405.3036,537.0222,445.5079,361.7718,323.387,385.473,520.7938,494.99,509.6823,353.9602,423.5974,372.1456,420.3735,519.1821,453.6398,479.1014,473.9073,416.1742,583.4997,448.5625,335.3192,476.4589,427.8464,396.9615,431.2955,488.5234,415.8002,390.018,465.7383,485.4187,508.3872,435.0358,462.2703,567.8445,423.0489,451.7409,442.0083,528.1132,465.1718,487.1562,419.1743
"Central_Valley","Local_gov",61.023,50.7201,38.647,52.3445,66.2908,47.5529,49.8773,50.4632,59.461,60.1459,38.7489,59.5949,53.6789,52.719,66.9982,46.4465,43.9487,51.5471,53.2893,46.2653,70.3489,55.8577,52.7074,42.0996,46.8719,50.8997,38.8864,49.0369,49.3153,57.4828,48.468,40.6284,49.2215,50.7379,48.578,44.1799,46.5828,55.094,56.5044,42.3766,50.2209,45.4518,49.3585,48.1329,36.8183,34.9285,48.6792,37.4714,39.1118,44.3764,38.3287,40.5522,39.1822,44.8531,43.3379,35.4268,45.8379,40.0424,30.1331,48.8682,42.13,37.3,45.6013,35.8595,41.2201,51.2423,37.1237,38.1456,38.3419,41.8514,29.7246,38.7487,47.0247,40.1046,41.3429,40.3488,34.4825,49.5532,51.8742,28.1471,38.3457,44.9187,36.2132,28.518,38.3725,39.54,35.539,49.4294,31.0328,39.9694,39.7606,36.9353,49.9112,44.824,35.6252,33.2349,41.8757,33.8091,39.411,34.514
"Central_Valley","NPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central_Valley","Other_fed",188.3222,181.2405,171.3009,214.5129,201.0705,221.8782,178.7993,185.5028,184.4885,197.8636,206.943,220.2838,238.3955,283.73,279.4939,188.612,144.4661,151.9181,195.5618,174.3656,190.0833,186.4886,158.353,188.5799,262.0174,173.9008,161.8642,156.2463,169.7026,170.7935,198.1398,162.6878,127.8653,188.6113,213.3542,195.1904,180.3076,180.8276,133.7252,192.9362,204.8853,179.7284,214.0945,203.3813,167.7641,111.6371,193.0143,180.2084,152.7441,158.7735,131.6981,138.8131,122.6579,142.266,152.9444,158.9444,157.6791,132.6837,144.242,156.8618,163.6103,170.1302,133.7398,117.0548,131.7173,153.9196,189.3943,209.3889,142.1708,126.2536,130.9539,150.7167,213.7743,166.2024,211.5194,133.8197,167.7501,248.3988,171.5567,118.8221,213.2599,165.7694,147.1639,157.7176,209.0237,122.9128,160.9273,180.0311,202.7613,190.3554,195.4782,201.0224,203.0609,168.8465,155.9292,172.3291,189.7875,194.0738,198.7692,157.3287
"Central_Valley","Private",6007.5624,5023.8951,5096.5511,7745.7776,7154.5579,7381.7623,5696.6763,5834.2926,6834.037,6384.1439,5995.45,6382.1573,7677.166,8899.4316,9402.3506,4638.5359,4487.4411,5331.3092,5395.0178,5281.2054,5328.245,5584.1475,4642.8038,5386.3047,7000.8151,5756.3014,4863.6562,4701.9518,4893.2755,5765.6014,6224.506,4384.8112,5071.2019,6620.7965,7513.7236,4885.1551,4815.3254,5528.8007,4227.0399,5513.9188,6162.0031,5495.5371,5475.6014,5832.6657,4677.5254,3865.4221,4481.9722,4887.4546,4576.9964,4792.8852,3997.0953,4265.0398,3750.3854,3892.3081,4399.8262,4882.1688,4446.7026,3736.2355,4561.9078,4229.1108,5571.56,4557.0751,3541.7881,2962.1117,4055.1002,5127.0895,5474.6167,5650.0422,3788.876,3777.5954,3647.9673,4418.0779,6034.4641,4257.4675,5222.2506,4250.9415,4640.6468,6648.1406,4873.8565,3086.2341,5055.4447,4729.0155,4332.5239,4317.4748,5330.7284,3947.6134,3881.9141,4578.0765,5248.579,4760.1942,4522.3156,5194.6637,5803.0042,4534.1331,4438.763,4079.062,4871.6254,5099.2261,5449.3356,4276.4055
"Central_Valley","State_gov",67.5095,54.0224,62.4793,67.0056,67.6605,74.3648,56.0029,61.0845,59.7544,60.111,56.6238,65.9483,86.9643,79.64,86.596,52.6939,56.8585,70.937,52.9713,49.2085,53.2207,67.6463,40.4981,65.5786,73.4167,60.0296,59.0698,47.8252,49.9286,51.731,67.9623,60.7602,47.2819,58.9373,70.7443,65.3237,52.6011,56.3223,47.2583,53.6482,61.1571,58.7947,57.7518,52.6903,53.387,36.4466,55.488,48.9045,48.0754,61.2631,47.7607,51.0106,47.1684,64.1149,47.1478,54.971,54.8069,43.2145,53.631,49.9878,52.1634,47.4366,42.9189,38.9589,44.4075,53.625,52.6667,57.3937,51.0695,45.2924,45.3377,40.4857,75.1943,46.7519,53.9673,54.1215,50.0889,69.7736,55.6541,40.5659,54.3197,55.8846,50.1089,45.4975,69.3912,42.5143,45.1185,56.5387,61.101,69.681,64.5233,59.9875,61.623,49.8979,54.8977,48.8482,62.0462,52.0322,66.8161,56.7638
"Central_Valley","USFS_nonwild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Delta","BLM",1.3888,1.5784,0.4649,0.6806,2.456,2.2462,1.5848,2.2265,1.3489,0.6811,1.3425,2.2329,1.7877,0.6811,2.03,2.4752,2.0103,2.914,0.4452,3.1371,0.6811,2.0039,2.0103,0.4713,2.2329,0.7003,2.6914,1.3425,2.2526,0.6811,1.7808,2.2526,1.1263,1.1396,0.8904,1.7877,1.5518,1.5917,2.8879,1.7813,0.917,2.4624,0.6747,1.8074,0.4846,2.2329,0.9165,0.9037,0.6811,3.7655,1.7941,1.801,1.3553,2.2654,1.5912,1.9842,1.8138,1.801,2.9007,1.5646,2.0241,2.2398,2.6909,0.6811,0.9101,1.5784,0.8968,2.2329,1.3558,2.4821,2.2132,2.0172,2.0103,1.1066,2.2265,2.6983,0.8968,1.801,2.0236,1.7744,1.5651,2.0167,1.1135,0.9101,1.1194,1.5715,2.0103,1.9906,1.3622,2.0236,2.4491,3.3336,3.1169,1.5917,1.3425,1.572,2.2521,1.5715,1.3425,0.8973
"Delta","DoD",9.5377,8.3336,7.3667,5.6358,9.8934,8.0569,5.5258,7.2023,4.3561,8.5995,6.0882,5.0366,6.0787,5.4708,8.4683,6.6288,9.2286,3.9886,3.8175,6.3963,7.7123,6.0645,7.0235,8.6689,7.6152,6.9267,4.3859,4.5693,4.0455,6.1884,6.144,7.308,5.902,6.8074,1.8528,7.2486,4.5836,3.7865,4.0464,5.1889,4.0785,2.9601,7.9536,4.6876,5.0377,7.603,6.1394,4.0988,4.6682,8.6132,8.501,2.8846,3.8289,3.8008,2.9648,4.5308,7.1264,3.139,4.6987,4.8447,5.1226,4.2331,4.5993,4.9886,3.8139,4.5417,5.4434,5.3635,5.195,5.7867,7.4111,3.9026,5.8223,5.4989,6.1398,4.7323,4.0679,5.3439,6.3254,5.412,4.1191,3.2013,3.1099,5.4444,6.779,4.9457,6.1387,3.2489,4.6213,6.3359,4.892,7.5269,4.6842,4.9486,5.3226,4.0641,4.7879,4.3755,4.7422,5.2077
"Delta","Easement",8.3494,10.7591,5.9951,7.7535,8.7094,10.9739,5.5984,10.4444,9.7557,7.6003,8.3501,11.8976,8.5208,5.9798,10.9467,13.6372,9.321,13.836,7.3814,12.433,7.907,8.467,9.1432,8.4042,10.4792,5.8549,11.3463,9.5959,10.0549,7.0767,9.6652,12.2006,8.9906,6.061,6.8303,7.3829,8.9378,8.2771,12.8782,11.0045,5.716,9.3532,6.2882,10.8763,6.6973,10.9845,8.0106,7.1869,7.4795,12.686,10.3761,7.6883,9.1439,11.6468,10.9107,7.7002,8.9724,9.4229,11.2553,9.2137,10.5304,12.6442,15.3745,5.6555,6.2148,9.6123,8.1597,10.6715,8.1044,11.3392,11.8163,8.2156,11.89,7.2656,11.7228,11.9325,7.9489,8.4235,10.2007,7.9434,9.7725,11.9623,7.7453,10.8109,10.3961,9.6108,9.8545,7.2675,8.917,12.3396,10.4927,14.3266,11.0062,8.3636,8.2252,12.7921,11.4475,10.4848,9.2979,5.9778
"Delta","Local_gov",4.1788,3.3909,3.6648,3.3023,3.1301,3.2776,3.1739,4.3484,3.2954,4.3032,3.0892,4.161,3.7486,3.7225,4.8181,3.3026,3.0081,3.2448,3.7566,3.6169,3.9604,3.2206,2.892,3.6072,3.1656,2.1513,2.8505,3.2667,2.8669,2.8074,3.8387,3.3612,4.0241,3.1838,3.0221,3.0933,3.0626,3.4506,2.9653,3.3806,2.7589,2.183,3.0729,4.4612,3.2251,2.9022,4.1663,2.3075,2.6251,3.5296,2.4552,2.4337,2.7075,3.257,2.8301,2.7272,3.0644,2.5559,2.951,2.7226,3.3004,2.9561,2.1547,2.0281,2.6659,2.8849,2.0098,2.458,2.555,2.1619,3.2559,2.9082,2.6287,2.2626,2.9771,2.7307,2.7925,2.2237,2.3976,1.4458,3.1189,2.3776,2.5245,2.6844,2.5771,1.7878,1.7499,2.0787,2.0175,2.837,2.6587,2.8634,2.3672,2.5277,2.4008,2.858,2.3433,2.3816,2.3113,2.1631
"Delta","NPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Delta","Other_fed",3.0009,2.3258,1.8925,1.9102,1.9484,2.4421,1.2674,2.2238,1.643,2.7012,1.4055,2.3409,2.9409,2.103,2.8445,1.9518,1.5406,1.5892,2.4642,2.4384,1.4324,2.385,3.3759,2.5437,2.621,0.9251,2.215,2.8434,2.7093,1.5535,2.6188,3.0322,1.5034,2.4571,1.8995,3.7385,2.5017,2.5337,1.7103,3.3992,2.131,1.7206,2.434,2.7649,3.1886,2.5213,2.1008,3.0767,1.7931,1.4986,1.4409,2.3132,2.5713,2.6015,3.4092,2.3596,1.8605,2.5886,3.4028,1.679,2.0961,1.5152,2.518,1.8354,2.1155,3.0767,2.1833,2.0033,2.0158,2.2363,3.0823,1.8487,1.838,1.6937,2.2787,1.615,1.7125,1.4813,1.7254,1.8137,2.2345,2.0324,2.2168,1.0739,2.2172,1.5513,0.7576,1.3072,1.9985,1.7998,2.3342,1.6658,0.5588,1.3245,1.6359,1.8138,2.247,1.9518,1.386,1.4982
