1,Central_Coast,40,Desert,2,DoD,27,Monterey,39742200
1,Central_Coast,40,Desert,2,DoD,35,San Benito,621900
1,Central_Coast,40,Desert,2,DoD,39,San Joaquin,2045700
1,Central_Coast,40,Desert,2,DoD,40,San Luis Obispo,10147500
1,Central_Coast,40,Desert,2,DoD,44,Santa Cruz,1800
1,Central_Coast,40,Desert,3,Easement,1,Alameda,1450800
1,Central_Coast,40,Desert,3,Easement,7,Contra Costa,1585800
1,Central_Coast,40,Desert,3,Easement,10,Fresno,3058200
1,Central_Coast,40,Desert,3,Easement,24,Merced,9765000
1,Central_Coast,40,Desert,3,Easement,27,Monterey,21369600
1,Central_Coast,40,Desert,3,Easement,28,Napa,4500
1,Central_Coast,40,Desert,3,Easement,35,San Benito,109800
1,Central_Coast,40,Desert,3,Easement,40,San Luis Obispo,41038200
1,Central_Coast,40,Desert,3,Easement,41,San Mateo,5356800
1,Central_Coast,40,Desert,3,Easement,42,Santa Barbara,342900
1,Central_Coast,40,Desert,3,Easement,43,Santa Clara,20831400
1,Central_Coast,40,Desert,3,Easement,44,Santa Cruz,2702700
1,Central_Coast,40,Desert,3,Easement,48,Solano,639000
1,Central_Coast,40,Desert,3,Easement,50,Stanislaus,4921200
1,Central_Coast,40,Desert,4,Local_gov,1,Alameda,13678200
1,Central_Coast,40,Desert,4,Local_gov,7,Contra Costa,11794500
1,Central_Coast,40,Desert,4,Local_gov,10,Fresno,7200
1,Central_Coast,40,Desert,4,Local_gov,27,Monterey,8415900
1,Central_Coast,40,Desert,4,Local_gov,28,Napa,7200
1,Central_Coast,40,Desert,4,Local_gov,35,San Benito,7200
1,Central_Coast,40,Desert,4,Local_gov,38,San Francisco,59400
1,Central_Coast,40,Desert,4,Local_gov,40,San Luis Obispo,5700600
1,Central_Coast,40,Desert,4,Local_gov,41,San Mateo,19047600
1,Central_Coast,40,Desert,4,Local_gov,42,Santa Barbara,1157400
1,Central_Coast,40,Desert,4,Local_gov,43,Santa Clara,23143500
1,Central_Coast,40,Desert,4,Local_gov,44,Santa Cruz,417600
1,Central_Coast,40,Desert,4,Local_gov,48,Solano,26100
1,Central_Coast,40,Desert,4,Local_gov,50,Stanislaus,777600
1,Central_Coast,40,Desert,5,NPS,7,Contra Costa,127800
1,Central_Coast,40,Desert,5,NPS,27,Monterey,1547100
1,Central_Coast,40,Desert,5,NPS,35,San Benito,7192800
1,Central_Coast,40,Desert,5,NPS,38,San Francisco,67500
1,Central_Coast,40,Desert,5,NPS,41,San Mateo,10169100
1,Central_Coast,40,Desert,6,Other_fed,1,Alameda,119700
1,Central_Coast,40,Desert,6,Other_fed,7,Contra Costa,58500
1,Central_Coast,40,Desert,6,Other_fed,10,Fresno,43200
1,Central_Coast,40,Desert,6,Other_fed,15,Kern,327600
1,Central_Coast,40,Desert,6,Other_fed,16,Kings,900
1,Central_Coast,40,Desert,6,Other_fed,24,Merced,7319700
1,Central_Coast,40,Desert,6,Other_fed,27,Monterey,4085100
1,Central_Coast,40,Desert,6,Other_fed,35,San Benito,99900
1,Central_Coast,40,Desert,6,Other_fed,40,San Luis Obispo,6543900
1,Central_Coast,40,Desert,6,Other_fed,41,San Mateo,900
1,Central_Coast,40,Desert,6,Other_fed,42,Santa Barbara,4014900
1,Central_Coast,40,Desert,6,Other_fed,43,Santa Clara,71100
1,Central_Coast,40,Desert,6,Other_fed,44,Santa Cruz,162900
