zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
410009,,890,0,0,0,0,0,0,0,0,nan,0,0
411006,,1,0,0,0,0,0,0,0,0,nan,0,0
411007,,11,0,0,0,0,0,0,0,0,nan,0,0
500001,,21757,0,0,0,0,0,0,0,0,nan,0,0
500002,,16697,0,0,0,0,0,0,0,0,nan,0,0
500003,,1779,0,0,0,0,0,0,0,0,nan,0,0
500004,,23083,0,0,0,0,0,0,0,0,nan,0,0
500006,,174407,0,0,0,0,0,0,0,0,nan,0,0
500007,,759018,0,0,0,0,0,0,0,0,nan,0,0
500008,,222599,0,0,0,0,0,0,0,0,nan,0,0
500009,,22002,0,0,0,0,0,0,0,0,nan,0,0
501007,,1,0,0,0,0,0,0,0,0,nan,0,0
501009,,1,0,0,0,0,0,0,0,0,nan,0,0
502001,,155924,0,0,0,0,0,0,0,0,nan,0,0
502002,,1627,0,0,0,0,0,0,0,0,nan,0,0
502003,,1534,0,0,0,0,0,0,0,0,nan,0,0
502004,,25797,0,0,0,0,0,0,0,0,nan,0,0
502005,,16,0,0,0,0,0,0,0,0,nan,0,0
502006,,68692,0,0,0,0,0,0,0,0,nan,0,0
502007,,379862,0,0,0,0,0,0,0,0,nan,0,0
502008,,13427,0,0,0,0,0,0,0,0,nan,0,0
502009,,91485,0,0,0,0,0,0,0,0,nan,0,0
503001,,263976,0,0,0,0,0,0,0,0,nan,0,0
503002,,1661,0,0,0,0,0,0,0,0,nan,0,0
503003,,2829,0,0,0,0,0,0,0,0,nan,0,0
503004,,71636,0,0,0,0,0,0,0,0,nan,0,0
503005,,99,0,0,0,0,0,0,0,0,nan,0,0
503006,,73106,0,0,0,0,0,0,0,0,nan,0,0
503007,,139250,0,0,0,0,0,0,0,0,nan,0,0
