3,Delta,80,Woodland,8,State_gov,852300.000000
3,Delta,90,Forest,3,Easement,3305700.000000
3,Delta,90,Forest,4,Local_gov,900.000000
3,Delta,90,Forest,7,Private,1176300.000000
3,Delta,90,Forest,8,State_gov,1800.000000
3,Delta,100,Meadow,2,DoD,1121400.000000
3,Delta,100,Meadow,3,Easement,49500.000000
3,Delta,100,Meadow,4,Local_gov,77400.000000
3,Delta,100,Meadow,7,Private,5309100.000000
3,Delta,100,Meadow,8,State_gov,790200.000000
3,Delta,110,Coastal_marsh,1,BLM,153000.000000
3,Delta,110,Coastal_marsh,2,DoD,7416000.000000
3,Delta,110,Coastal_marsh,3,Easement,2081700.000000
3,Delta,110,Coastal_marsh,4,Local_gov,94500.000000
3,Delta,110,Coastal_marsh,6,Other_fed,85500.000000
3,Delta,110,Coastal_marsh,7,Private,108925200.000000
3,Delta,110,Coastal_marsh,8,State_gov,39036600.000000
3,Delta,130,Cultivated,1,BLM,4561200.000000
3,Delta,130,Cultivated,2,DoD,4095900.000000
3,Delta,130,Cultivated,3,Easement,102665700.000000
3,Delta,130,Cultivated,4,Local_gov,6057900.000000
3,Delta,130,Cultivated,6,Other_fed,6379200.000000
3,Delta,130,Cultivated,7,Private,1974507300.000000
3,Delta,130,Cultivated,8,State_gov,91023300.000000
3,Delta,160,Developed_all,1,BLM,269100.000000
3,Delta,160,Developed_all,2,DoD,3372300.000000
3,Delta,160,Developed_all,3,Easement,2458800.000000
3,Delta,160,Developed_all,4,Local_gov,8203500.000000
3,Delta,160,Developed_all,6,Other_fed,807300.000000
3,Delta,160,Developed_all,7,Private,408968100.000000
3,Delta,160,Developed_all,8,State_gov,5404500.000000
4,Deserts,0,Water,1,BLM,51867900.000000
4,Deserts,0,Water,2,DoD,3168900.000000
4,Deserts,0,Water,3,Easement,37800.000000
4,Deserts,0,Water,4,Local_gov,405507600.000000
4,Deserts,0,Water,5,NPS,269100.000000
4,Deserts,0,Water,6,Other_fed,155741400.000000
4,Deserts,0,Water,7,Private,482627700.000000
4,Deserts,0,Water,8,State_gov,25632900.000000
4,Deserts,0,Water,9,USFS_nonwild,289800.000000
