Landcat,Area_2010_m2,Area_2011_m2,Area_2012_m2,Area_2013_m2,Area_2014_m2,Area_2015_m2,Area_2016_m2,Area_2017_m2,Area_2018_m2,Area_2019_m2,Area_2020_m2,Area_2021_m2,Area_2022_m2,Area_2023_m2,Area_2024_m2,Area_2025_m2,Area_2026_m2,Area_2027_m2,Area_2028_m2,Area_2029_m2,Area_2030_m2,Area_2031_m2,Area_2032_m2,Area_2033_m2,Area_2034_m2,Area_2035_m2,Area_2036_m2,Area_2037_m2,Area_2038_m2,Area_2039_m2,Area_2040_m2,Area_2041_m2,Area_2042_m2,Area_2043_m2,Area_2044_m2,Area_2045_m2,Area_2046_m2,Area_2047_m2,Area_2048_m2,Area_2049_m2,Area_2050_m2,Area_2051_m2,Area_2052_m2,Area_2053_m2,Area_2054_m2,Area_2055_m2,Area_2056_m2,Area_2057_m2,Area_2058_m2,Area_2059_m2,Area_2060_m2,Area_2061_m2,Area_2062_m2,Area_2063_m2,Area_2064_m2,Area_2065_m2,Area_2066_m2,Area_2067_m2,Area_2068_m2,Area_2069_m2,Area_2070_m2,Area_2071_m2,Area_2072_m2,Area_2073_m2,Area_2074_m2,Area_2075_m2,Area_2076_m2,Area_2077_m2,Area_2078_m2,Area_2079_m2,Area_2080_m2,Area_2081_m2,Area_2082_m2,Area_2083_m2,Area_2084_m2,Area_2085_m2,Area_2086_m2,Area_2087_m2,Area_2088_m2,Area_2089_m2,Area_2090_m2,Area_2091_m2,Area_2092_m2,Area_2093_m2,Area_2094_m2,Area_2095_m2,Area_2096_m2,Area_2097_m2,Area_2098_m2,Area_2099_m2,Area_2100_m2
305002,0,0,0,0,0,0,0,0,0,0,24091.12869,0,0,0,12893.84352,0,-9370.222317,0,0,0,0,1957.567336,0,0,-7203.847798,4698.161608,0,0,-26727.31937,0,-23543.00983,0,0,0,0,0,0,0,14590.40188,0,0,0,0,-24508.74305,0,0,0,16208.65755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3210.410432,0,7621.462163,0,0,0,0,0,-16208.65755,0,0,0,16208.65755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305003,11688.17653,782.6903928,3600.375807,2556.788617,6470.240581,0,0,0,-16436.49825,18210.59647,16853.93313,7357.289693,0,-2348.071178,-9653.181512,0,0,0,15132.01426,0,-5322.294671,0,0,29376.97941,-3339.479009,0,-10383.69254,0,-4748.321717,1095.76655,-6939.854816,0,-38769.26412,-55414.47981,0,2348.071178,0,38769.26412,-1200.125269,14558.04131,-51709.74529,365.2555167,0,0,0,-9914.078309,30629.28404,8766.1324,13827.53027,-36212.47551,7461.648412,-11427.27974,14558.04131,-21810.97228,0,-13827.53027,-54266.5339,0,-43935.02072,-35064.5296,0,-13775.35091,-365.2555167,-39865.03067,0,13827.53027,-48161.54884,0,0,0,0,29533.51749,0,3026.402852,18001.87904,0,-1095.76655,-887.0491119,5322.294671,5113.577233,-21915.331,9079.208557,0,-9079.208557,0,-10592.40998,0,0,-6470.240581,0,0
305004,0,0,0,0,0,0,-976.7918089,0,0,0,0,-2197.78157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43467.23549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58281.91126,0,0,-81.39931741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305006,0,0,0,0,0,0,0,0,0,0,0,3254.084265,0,0,0,0,0,106935.9415,0,0,0,0,0,0,0,-10323.30181,-3254.084265,0,3254.084265,0,-35794.92691,0,0,0,-17392.51935,0,-29398.96819,-5610.490112,0,0,0,0,-25808.25451,42639.72485,-3254.084265,0,0,64632.84609,0,0,0,-64632.84609,0,-42639.72485,0,0,0,-89543.42218,0,0,0,0,0,0,0,0,0,0,35794.92691,0,0,0,0,0,0,0,0,0,0,-35794.92691,0,0,0,0,0,0,3254.084265,0,0,0,0
305007,-106464.5239,-70380.62448,-200759.242,6978.489973,118634.3295,-2468.002551,-415560.5675,82124.91249,-414369.118,-467388.6211,212673.7371,-190121.3,128165.9256,-266118.7579,217099.121,62210.685,-35828.58876,-449516.8785,-36849.8312,-181781.1534,-186972.4692,-55317.29857,264161.3765,-578704.0465,91656.50855,86975.81405,261267.8563,441176.732,-125017.0948,-290203.0586,-300245.2759,135399.7262,325435.9226,240417.4899,176504.7342,95826.58183,118804.5366,272586.6266,493600.5103,555130.367,89528.92014,-16850.50018,222290.4367,-57870.40465,-53104.60662,18212.15676,-43998.52824,293266.7859,156420.2996,6552.972292,85784.36455,141186.7667,374795.9737,440155.4895,174377.1458,-237779.2803,263140.1341,332244.2055,-34552.03572,273522.7655,166122.1028,405348.1432,-274373.8009,-312755.4957,359477.3372,-278628.9777,116591.8447,245353.495,411135.1837,351477.6047,460239.9241,123059.7134,89869.33429,378795.8399,508493.6291,253948.9522,704487.0731,-126293.6478,207482.4214,119910.8826,-413603.1862,-59146.9577,87826.84942,-329435.7889,183653.4312,255906.3335,319733.9857,-67487.10425,122123.5745,438113.0047,353860.5038
305008,3677.504211,121592.3733,63456.50883,237629.3678,80122.64493,0,80122.64493,162749.1225,0,320960.0483,197724.5349,-13379.85575,80122.64493,82939.45667,0,234.7343113,75740.93779,117993.1138,43660.58191,33097.5379,157663.2124,136537.1244,0,-2503.832654,117914.8691,-704.202934,70420.2934,82626.47758,-8763.414289,0,-13066.87666,7667.987503,20500.12986,0,132937.865,0,46086.16979,0,80122.64493,15179.48547,25586.03993,82626.47758,122061.8419,-45616.70117,80122.64493,-938.9372453,-5477.133931,0,1017.182016,0,-6807.295028,0,-2738.566965,0,0,-17996.2972,0,0,0,7276.763651,12519.16327,0,-23473.43113,-21752.04618,132077.1725,-7433.253192,77540.56751,19795.92692,0,-12519.16327,0,156.4895409,0,52815.22005,-547.7133931,0,0,0,625.9581635,0,0,0,-625.9581635,44990.743,76523.38549,0,42173.93127,-35288.39147,0,2269.098343,0
306001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-190021.6216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15835.13514,0,588539.1892,0,0,0,0,0,0,0,0,0,0,0
306002,0,0,0,0,0,0,0,0,0,0,220075.7161,0,0,0,117787.003,0,-85598.24711,0,0,0,0,17882.64215,0,0,-65808.12313,42918.34117,0,0,-244157.6742,0,-215068.5763,0,0,0,0,0,0,0,133285.2929,0,0,0,0,-223890.6798,0,0,0,148068.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29327.53313,0,69623.08679,0,0,0,0,0,-148068.277,0,0,0,148068.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306003,141702.1424,9488.982751,43649.32066,30997.34365,78442.25741,0,0,0,-199268.6378,220776.9987,204329.4286,89196.43786,0,-28466.94825,-117030.7873,0,0,0,183453.6665,0,-64525.08271,0,0,356153.1526,-40486.32641,0,-125887.1712,0,-57566.49536,13284.57585,-84135.64706,0,-470020.9456,-671819.9788,0,28466.94825,0,470020.9456,-14549.77355,176495.0792,-626905.4604,4428.191951,0,0,0,-120193.7815,371335.525,106276.6068,167638.6953,-439023.602,90461.63556,-138539.1482,176495.0792,-264426.3193,0,-167638.6953,-657902.8041,0,-532648.2318,-425106.4273,0,-167006.0964,-4428.191951,-483305.5215,0,167638.6953,-583888.7386,0,0,0,0,358050.9492,0,36690.73331,218246.6033,0,-13284.57585,-10754.18045,64525.08271,61994.68731,-265691.517,110072.1999,0,-110072.1999,0,-128417.5666,0,0,-78442.25741,0,0
306004,0,0,0,0,0,0,-7215.358362,0,0,0,0,-16234.55631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-321083.4471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430516.3823,0,0,-601.2798635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306006,0,0,0,0,0,0,0,0,0,0,0,17123.21582,0,0,0,0,0,562704.2992,0,0,0,0,0,0,0,-54321.92605,-17123.21582,0,17123.21582,0,-188355.374,0,0,0,-91520.63629,0,-154699.3981,-29522.7859,0,0,0,0,-135804.8151,224373.1728,-17123.21582,0,0,340102.4936,0,0,0,-340102.4936,0,-224373.1728,0,0,0,-471183.6629,0,0,0,0,0,0,0,0,0,0,188355.374,0,0,0,0,0,0,0,0,0,0,-188355.374,0,0,0,0,0,0,17123.21582,0,0,0,0
306007,-413666.6988,-273463.1174,-780047.7558,27114.84357,460952.3407,-9589.395896,-1614655.868,319095.4152,-1610026.504,-1816033.181,826341.3912,-738714.1528,497987.2489,-1034001.413,843536.17,241718.9103,-139211.5749,-1746592.728,-143179.6008,-706308.6081,-726479.4063,-214934.7356,1026396.03,-2248548.003,356130.3234,337943.5381,1015153.29,1714187.184,-485752.5025,-1127580.69,-1166599.611,526094.099,1264477.583,934139.4278,685807.141,372333.0958,461613.6783,1059132.243,1917879.179,2156952.739,347863.6028,-65472.42715,863706.9683,-224854.8003,-206337.3462,70763.12834,-170955.782,1139484.767,607769.2985,25461.49945,333314.1746,548579.579,1456265.501,1710219.158,677540.4204,-923888.6942,1022428.004,1290931.089,-134251.5425,1062769.6,645465.5444,1574975.609,-1066076.289,-1215207.928,1396745.113,-1082609.73,453016.2889,953318.2196,1597461.089,1365662.243,1788257,478147.1195,349186.2781,1471806.936,1975746.223,986715.7708,2737276.525,-490712.5348,806170.5929,465912.373,-1607050.485,-229814.8327,341250.2264,-1280019.018,713583.3222,994321.1538,1242322.772,-262220.3774,474509.7624,1702283.106,1374920.97
306008,13334.07989,440875.748,230083.8041,861608.5242,290512.7194,0,290512.7194,590103.9612,0,1163753.1,716919.5721,-48513.3545,290512.7194,300726.0572,0,851.1114825,274625.305,427825.3719,158306.7358,120006.719,571663.2124,495063.179,0,-9078.52248,427541.6681,-2553.334448,255333.4448,299591.2419,-31774.82868,0,-47378.53919,27802.9751,74330.40281,0,482012.8029,0,167101.5544,0,290512.7194,55038.54254,92771.1516,299591.2419,442577.9709,-165399.3314,290512.7194,-3404.44593,-19859.26793,0,3688.149758,0,-24682.23299,0,-9929.633963,0,0,-65251.88033,0,0,0,26384.45596,45392.6124,0,-85111.14825,-78869.66405,478892.0608,-26951.86361,281150.4931,71777.06836,0,-45392.6124,0,567.407655,0,191500.0836,-1985.926793,0,0,0,2269.63062,0,0,0,-2269.63062,163129.7008,277462.3433,0,152916.363,-127950.4262,0,8227.410998,0
307001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5691.891892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-474.3243243,0,17629.05405,0,0,0,0,0,0,0,0,0,0,0
307002,0,0,0,0,0,0,0,0,0,0,4321.013254,0,0,0,2312.654981,0,-1680.654126,0,0,0,0,351.1115861,0,0,-1292.090637,842.6678068,0,0,-4793.843523,0,-4222.702009,0,0,0,0,0,0,0,2616.951689,0,0,0,0,-4395.917059,0,0,0,2907.203933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.8230013,0,1366.994442,0,0,0,0,0,-2907.203933,0,0,0,2907.203933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307003,2098.043876,140.4940096,646.272444,458.9470979,1161.417146,0,0,0,-2950.374201,3268.827289,3025.304339,1320.64369,0,-421.4820287,-1732.759451,0,0,0,2716.217518,0,-955.3592651,0,0,5273.208493,-599.4411075,0,-1863.887194,0,-852.3303247,196.6916134,-1245.713552,0,-6959.136607,-9946.975878,0,421.4820287,0,6959.136607,-215.424148,2613.188578,-9281.970899,65.56387113,0,0,0,-1779.590788,5497.998908,1573.532907,2482.060836,-6500.18951,1339.376225,-2051.21254,2613.188578,-3915.099733,0,-2482.060836,-9740.917997,0,-7886.397071,-6294.131629,0,-2472.694568,-65.56387113,-7155.828221,0,2482.060836,-8645.064722,0,0,0,0,5301.307295,0,543.2435037,3231.36222,0,-196.6916134,-159.2265442,955.3592651,917.8941959,-3933.832268,1629.730511,0,-1629.730511,0,-1901.352263,0,0,-1161.417146,0,0
307004,0,0,0,0,0,0,-73.72013652,0,0,0,0,-165.8703072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3280.546075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4398.634812,0,0,-6.14334471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307006,0,0,0,0,0,0,0,0,0,0,0,583.4909716,0,0,0,0,0,19174.72055,0,0,0,0,0,0,0,-1851.074807,-583.4909716,0,583.4909716,0,-6418.400688,0,0,0,-3118.658641,0,-5271.539123,-1006.018917,0,0,0,0,-4627.687016,7645.743766,-583.4909716,0,0,11589.33792,0,0,0,-11589.33792,0,-7645.743766,0,0,0,-16056.06191,0,0,0,0,0,0,0,0,0,0,6418.400688,0,0,0,0,0,0,0,0,0,0,-6418.400688,0,0,0,0,0,0,583.4909716,0,0,0,0
307007,-19250.49551,-12725.94707,-36300.49473,1261.823047,21450.9918,-446.2544923,-75140.02365,14849.50293,-74924.59044,-84511.36799,38454.82677,-34376.98399,23174.45743,-48118.54474,39255.00723,11248.69082,-6478.384181,-81279.86994,-6663.041212,-32868.95157,-33807.62481,-10002.25586,47764.61876,-104638.9844,16572.96856,15726.62383,47241.42384,79771.83752,-22605.09825,-52473.37306,-54289.1672,24482.44473,58844.04064,43471.34278,31914.89024,17326.98477,21481.76797,49288.03927,89250.89846,100376.4846,16188.26641,-3046.841016,40193.68048,-10463.89844,-9602.165627,3293.050391,-7955.640431,53027.34415,28283.30196,1184.882617,15511.19063,25528.83458,67769.13048,79587.18048,31530.18809,-42994.31212,47579.96173,60075.08751,-6247.562892,49457.30821,30037.54376,73293.45333,-49611.18907,-56551.21583,64999.27501,-50380.59337,21081.67774,44363.85177,74339.84318,63552.79493,83218.76877,22251.17227,16249.81875,68492.37052,91943.81349,45918.04845,127382.5754,-22835.91954,37516.15352,21681.81309,-74786.09767,-10694.71973,15880.50469,-59567.28068,33207.48946,46271.97442,57813.03888,-12202.75215,22081.90332,79217.86642,63983.66134
307008,488.3760398,16147.58225,8427.084432,31557.40496,10640.36308,0,10640.36308,21613.23751,0,42623.7982,26258.00537,-1776.857507,10640.36308,11014.43834,0,31.17293871,10058.46822,15669.59719,5798.1666,4395.384358,20937.82383,18132.25935,0,-332.5113463,15659.20621,-93.51881613,9351.881613,10972.87443,-1163.789712,0,-1735.293588,1018.315998,2722.436647,0,17654.27429,0,6120.286967,0,10640.36308,2015.850037,3397.850319,10972.87443,16209.92813,-6057.941089,10640.36308,-124.6917548,-727.3685699,0,135.0827344,0,-904.0152226,0,-363.684285,0,0,-2389.925301,0,0,0,966.3611,1662.556731,0,-3117.293871,-2888.692321,17539.97351,-987.1430592,10297.46075,2628.917831,0,-1662.556731,0,20.78195914,0,7013.91121,-72.73685699,0,0,0,83.12783656,0,0,0,-83.12783656,5974.813253,10162.37802,0,5600.737988,-4686.331786,0,301.3384075,0
308001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7005.405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-583.7837838,0,21697.2973,0,0,0,0,0,0,0,0,0,0,0
308002,0,0,0,0,0,0,0,0,0,0,1124.647285,0,0,0,601.9238991,0,-437.4305259,0,0,0,0,91.38520735,0,0,-336.2975631,219.3244976,0,0,-1247.712698,0,-1099.059427,0,0,0,0,0,0,0,681.1244121,0,0,0,0,-1144.142796,0,0,0,756.6695169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.8717401,0,355.793074,0,0,0,0,0,-756.6695169,0,0,0,756.6695169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308003,6080.441975,407.1724537,1872.993287,1330.096682,3365.95895,0,0,0,-8550.621527,9473.545755,8767.780169,3827.421064,0,-1221.517361,-5021.793595,0,0,0,7872.000771,0,-2768.772685,0,0,15282.53943,-1737.269136,0,-5401.821219,0,-2470.179552,570.0414351,-3610.262423,0,-20168.60887,-28827.80972,0,1221.517361,0,20168.60887,-624.3310956,7573.407638,-26900.52677,190.0138117,0,0,0,-5157.517746,15934.01535,4560.331481,7193.380015,-18838.51219,3881.710725,-5944.717824,7573.407638,-11346.53904,0,-7193.380015,-28230.62345,0,-22855.94707,-18241.32592,0,-7166.235185,-190.0138117,-20738.65031,0,7193.380015,-25054.67832,0,0,0,0,15363.97392,0,1574.400154,9364.966434,0,-570.0414351,-461.4621142,2768.772685,2660.193364,-11400.8287,4723.200463,0,-4723.200463,0,-5510.40054,0,0,-3365.95895,0,0
308004,0,0,0,0,0,0,-313.3105802,0,0,0,0,-704.9488055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13942.32082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18694.19795,0,0,-26.10921502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308006,0,0,0,0,0,0,0,0,0,0,0,2625.709372,0,0,0,0,0,86286.24248,0,0,0,0,0,0,0,-8329.836629,-2625.709372,0,2625.709372,0,-28882.8031,0,0,0,-14033.96389,0,-23721.92605,-4527.085125,0,0,0,0,-20824.59157,34405.84695,-2625.709372,0,0,52152.02064,0,0,0,-52152.02064,0,-34405.84695,0,0,0,-72252.27859,0,0,0,0,0,0,0,0,0,0,28882.8031,0,0,0,0,0,0,0,0,0,0,-28882.8031,0,0,0,0,0,0,2625.709372,0,0,0,0
308007,-6599.294071,-4362.602875,-12444.23238,432.5676369,7353.649828,-152.9812375,-25758.87526,5090.582557,-25685.02225,-28971.48125,13182.7625,-11784.8305,7944.473918,-16495.59757,13457.07368,3856.182227,-2220.865551,-27863.68608,-2284.168132,-11267.85942,-11589.64754,-3428.889805,16374.26762,-35871.46258,5681.406646,5391.269817,16194.91031,27346.715,-7749.290959,-17988.48344,-18610.95882,8392.8672,20172.42248,14902.48261,10940.79609,5939.892185,7364.200258,16896.51392,30596.24749,34410.228,5549.526269,-1044.492587,13778.8618,-3587.146258,-3291.734213,1128.896028,-2727.286199,18178.39118,9695.845326,406.1915615,5317.416805,8751.581826,23232.04723,27283.41242,10808.91571,-14738.95095,16310.96504,20594.43969,-2141.737324,16954.54128,10297.21985,25125.84945,-17007.29343,-19386.41544,22282.50852,-17271.05419,7227.044666,15208.44509,25484.56407,21786.6383,28528.36318,7627.961012,5570.627129,23479.98234,31519.41013,15741.24181,43668.23047,-7828.419186,12860.97438,7432.778054,-25637.54531,-3666.274484,5444.021967,-20420.35759,11383.91415,15862.57176,19818.98307,-4183.245562,7569.933647,27156.80726,21934.34432
308008,515.024621,17028.68641,8886.914206,33279.3569,11220.96196,0,11220.96196,22792.57897,0,44949.59565,27690.79186,-1873.812983,11220.96196,11615.4489,0,32.87391198,10607.3156,16524.61976,6114.547629,4635.221589,22080.31088,19121.6588,0,-350.6550611,16513.66179,-98.62173594,9862.173594,11571.61702,-1227.292714,0,-1829.9811,1073.881125,2870.988313,0,18617.59215,0,6454.244719,0,11220.96196,2125.846308,3583.256406,11571.61702,17094.43423,-6388.496895,11220.96196,-131.4956479,-767.0579462,0,142.4536186,0,-953.3434475,0,-383.5289731,0,0,-2520.333252,0,0,0,1019.091271,1753.275306,0,-3287.391198,-3046.315844,18497.05447,-1041.007213,10859.34892,2772.366577,0,-1753.275306,0,21.91594132,0,7396.630196,-76.70579462,0,0,0,87.66376528,0,0,0,-87.66376528,6300.83313,10716.89531,0,5906.346186,-4942.044768,0,317.7811492,0
309003,23784.30604,1592.699065,7326.4157,5202.816947,13166.31227,0,0,0,-33446.68037,37056.79825,34296.11987,14971.37121,0,-4778.097196,-19643.28847,0,0,0,30792.18193,0,-10830.35364,0,0,59779.30492,-6795.516012,0,-21129.8076,0,-9662.374329,2229.778691,-14121.93171,0,-78891.6937,-112763.0938,0,4778.097196,0,78891.6937,-2442.138567,29624.20261,-105224.3182,743.2595638,0,0,0,-20174.18816,62327.62342,17838.22953,28137.68349,-73688.87675,15183.73109,-23253.40635,29624.20261,-44383.21395,0,-28137.68349,-110427.1352,0,-89403.50753,-71352.91813,0,-28031.50355,-743.2595638,-81121.47239,0,28137.68349,-98004.08248,0,0,0,0,60097.84473,0,6158.436386,36632.0785,0,-2229.778691,-1805.058941,10830.35364,10405.63389,-44595.57383,18475.30916,0,-18475.30916,0,-21554.52735,0,0,-13166.31227,0,0
309004,0,0,0,0,0,0,-9.215017065,0,0,0,0,-20.7337884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-410.0682594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.8293515,0,0,-0.767918089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309007,-5723.475349,-3783.624391,-10792.70851,375.159855,6377.717535,-132.6784853,-22340.31185,4414.990977,-22276.26017,-25126.56004,11433.22534,-10220.81849,6890.130996,-14306.40081,11671.13159,3344.412854,-1926.125597,-24165.78481,-1981.027039,-9772.456711,-10051.53904,-2973.828119,14201.17305,-31110.81724,4927.404437,4675.772827,14045.61896,23717.42303,-6720.851549,-15601.15982,-16141.02401,7279.016211,17495.25958,12924.71452,9488.799259,5151.585326,6386.867775,14654.10995,26535.69706,29843.50895,4813.026432,-905.8737962,11950.21392,-3111.081724,-2854.874994,979.0757192,-2365.337135,15765.86415,8409.070896,352.2842541,4611.721144,7590.124384,20148.82929,23662.52159,9374.421255,-12782.88579,14146.27161,17861.26919,-1857.498794,14704.43627,8930.634597,21791.29743,-14750.18747,-16813.56667,19325.30765,-14978.94348,6267.914651,13190.07149,22102.4056,18895.24636,24742.24995,6615.623785,4831.326913,20363.85993,27336.34309,13652.15863,37872.84487,-6789.478352,11154.14301,6446.344338,-22235.08409,-3179.708527,4721.524029,-17710.29023,9873.109355,13757.38639,17188.72653,-3628.070305,6565.297463,23552.7187,19023.34972
309008,1.087697193,35.96343486,18.76856221,70.28375268,23.69791332,0,23.69791332,48.13638643,0,94.93050823,58.48108101,-3.957366384,23.69791332,24.53104308,0,0.06942748,22.40193368,34.89888016,12.91351136,9.78927474,46.63212435,40.38365111,0,-0.740559791,34.87573767,-0.208282441,20.82824413,24.43847311,-2.591959269,0,-3.86479641,2.267964361,6.06333329,0,39.31909641,0,13.63092866,0,23.69791332,4.489643734,7.567595366,24.43847311,36.10228982,-13.4920737,23.69791332,-0.277709922,-1.619974543,0,0.300852415,0,-2.013396932,0,-0.809987272,0,0,-5.322773499,0,0,0,2.152251893,3.702798956,0,-6.942748043,-6.433613186,39.06452899,-2.19853688,22.93421103,5.855050849,0,-3.702798956,0,0.046284987,0,15.6211831,-0.161997454,0,0,0,0.185139948,0,0,0,-0.185139948,13.30693375,22.63335862,0,12.47380398,-10.43726456,0,0.671132311,0
310002,0,0,0,0,0,0,0,0,0,0,73753.18512,0,0,0,39473.5357,0,-28686.23343,0,0,0,0,5992.945703,0,0,-22054.04019,14383.06969,0,0,-81823.68534,0,-72075.16032,0,0,0,0,0,0,0,44667.42198,0,0,0,0,-75031.68021,0,0,0,49621.59042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9828.430953,0,23332.53527,0,0,0,0,0,-49621.59042,0,0,0,49621.59042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310003,356.1494234,23.84929175,109.706742,77.90768638,197.1541451,0,0,0,-500.8351267,554.8935213,513.554749,224.1833424,0,-71.54787524,-294.1412649,0,0,0,461.0863071,0,-162.1751839,0,0,895.143417,-101.7569781,0,-316.4006039,0,-144.6857033,33.38900845,-211.4637202,0,-1181.334918,-1688.529856,0,71.54787524,0,1181.334918,-36.56891401,443.5968265,-1575.643208,11.12966948,0,0,0,-302.0910288,933.3022838,267.1120676,421.3374876,-1103.427232,227.363248,-348.1996595,443.5968265,-664.6002634,0,-421.3374876,-1653.550895,0,-1338.740243,-1068.44827,0,-419.7475348,-11.12966948,-1214.723926,0,421.3374876,-1467.526419,0,0,0,0,899.9132753,0,92.21726143,548.5337102,0,-33.38900845,-27.02919731,162.1751839,155.8153728,-667.780169,276.6517843,0,-276.6517843,0,-322.760415,0,0,-197.1541451,0,0
310004,0,0,0,0,0,0,-792.4914676,0,0,0,0,-1783.105802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35265.87031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47285.32423,0,0,-66.04095563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310007,-25832.27321,-17076.97038,-48711.69664,1693.242528,28785.12298,-598.8296747,-100830.5276,19926.57366,-100541.4375,-113405.9508,51602.59852,-46130.53425,31097.84449,-64570.35837,52676.36207,15094.63766,-8693.354933,-109069.598,-8941.146522,-44106.90294,-45366.51018,-13422.04443,64095.42449,-140415.2341,22239.29516,21103.58371,63393.34832,107045.9667,-30333.82042,-70414.11002,-72850.72732,32853.03491,78962.91986,58334.27003,42826.64639,23251.11082,28826.42158,66139.7051,119765.9349,134695.3782,21723.06268,-4088.561227,53935.96932,-14041.52341,-12885.16266,4418.950013,-10675.68765,71157.48479,37953.4118,1589.996033,20814.49352,34257.18725,90939.51336,106798.1751,42310.41391,-57694.14176,63847.6329,80614.86379,-8383.615446,66366.84739,40307.4319,98352.61174,-66573.34039,-75886.17429,87222.63951,-67605.80534,28289.5398,59531.92938,99756.76408,85281.6054,111671.4097,29858.88654,21805.65988,91910.03042,123379.5623,61617.5086,170934.8982,-30643.5599,50342.99127,29094.86247,-100355.5938,-14351.26289,21310.0767,-79933.43692,44561.18752,62092.44248,77579.41682,-16374.89421,29631.74425,106302.5919,85859.78577
310008,477.4990679,15787.9479,8239.398809,30854.56743,10403.38395,0,10403.38395,21131.87364,0,41674.49312,25673.19456,-1737.283843,10403.38395,10769.12791,0,30.47866391,9834.448887,15320.60839,5669.031487,4297.491611,20471.50259,17728.42284,0,-325.1057483,15310.44884,-91.43599172,9143.599172,10728.4897,-1137.870119,0,-1696.645624,995.6363543,2661.803315,0,17261.08333,0,5983.97768,0,10403.38395,1970.953599,3322.174366,10728.4897,15848.90523,-5923.020353,10403.38395,-121.9146556,-711.1688245,0,132.0742103,0,-883.8812533,0,-355.5844122,0,0,-2336.697566,0,0,0,944.8385811,1625.528742,0,-3047.866391,-2824.356189,17149.32822,-965.1576904,10068.11864,2570.367323,0,-1625.528742,0,20.31910927,0,6857.699379,-71.11688245,0,0,0,81.27643708,0,0,0,-81.27643708,5841.743915,9936.044434,0,5475.999949,-4581.959141,0,294.6270844,0
