Landcat,Area_2010_m2,Area_2011_m2,Area_2012_m2,Area_2013_m2,Area_2014_m2,Area_2015_m2,Area_2016_m2,Area_2017_m2,Area_2018_m2,Area_2019_m2,Area_2020_m2,Area_2021_m2,Area_2022_m2,Area_2023_m2,Area_2024_m2,Area_2025_m2,Area_2026_m2,Area_2027_m2,Area_2028_m2,Area_2029_m2,Area_2030_m2,Area_2031_m2,Area_2032_m2,Area_2033_m2,Area_2034_m2,Area_2035_m2,Area_2036_m2,Area_2037_m2,Area_2038_m2,Area_2039_m2,Area_2040_m2,Area_2041_m2,Area_2042_m2,Area_2043_m2,Area_2044_m2,Area_2045_m2,Area_2046_m2,Area_2047_m2,Area_2048_m2,Area_2049_m2,Area_2050_m2
806002,0,0,0,0,0,0,0,0,0,0,0,0,-1866.631148,0,0,0,0,0,0,-68863.5545,-29613.85091,0,-38240.71378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9888.100134,0,0
806003,0,0,-11557.2629,0,0,0,0,-65223.62721,-1872.704637,0,0,3745.409274,-11343.23952,-166456.6893,11771.28629,-4762.020363,-43660.77096,0,0,-11075.71028,-43446.74758,11931.80383,39647.83246,0,-1926.210484,-3103.339113,-59873.04254,-9256.511491,0,-5992.654838,54736.48125,0,83683.14435,-8453.92379,-107.0116935,-1230.634476,0,0,0,0,0
806004,819.4092724,0,-15355.01724,-7481.562922,1567.565565,-7766.574843,-35697.74309,-5094.588085,-27468.02387,-4275.178813,-2458.227817,-5807.117887,-11863.6212,-20841.49671,-1567.565565,-4595.817224,-4346.431793,-12291.13909,-1033.168213,-2173.215896,-2173.215896,-391.8913912,890.6622526,-356.264901,-13823.07816,-20663.36426,0,-8158.466234,-712.5298021,-1531.939075,-9761.658289,-926.2887427,-320.6384109,-1567.565565,-676.903312,-21162.13512,-10189.17617,-142.5059604,0,0,-285.0119208
806005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806006,0,0,-6182.292416,0,0,0,0,-22969.08641,-22771.07705,-682.0322594,0,-2706.127997,-4312.203962,-41691.97198,0,0,0,-6116.289294,0,0,-8470.40064,-154.0072844,-24289.14885,5368.253912,-12804.60564,-1166.055153,0,-374.0176906,0,-4884.231019,-264.0124875,4026.190434,0,-7172.339244,-18128.85747,44904.12391,0,0,0,-132.0062438,-19470.92095
806007,127866.4705,88073.65172,-231550.5047,-18740.86291,-46032.76978,-185979.9535,-261447.6436,-174172.3695,-467008.8575,-301597.6313,-299139.4688,-519323.5981,-359564.0447,-637000.2496,-384166.6798,-146166.1248,-462491.7212,-53470.28713,-75677.78948,-445536.7029,-529429.3773,-301639.6512,-261405.6237,-199972.5709,-678957.0918,-424631.8165,-358408.4983,-196589.9712,-476526.3585,-499280.1192,-411584.6463,-151670.728,-269053.2404,-633323.5108,-360677.5713,-352882.8851,-208565.6347,-359942.2236,-171041.889,-251593.9836,-358786.6771
806008,0,0,0,-1121.789978,0,0,0,0,-1463.20432,0,0,0,-25508.52864,0,0,0,0,0,0,0,0,0,0,-14436.94929,0,0,-4438.386436,37896.99188,0,0,0,0,-10144.88328,6243.005097,0,-26386.45123,-10193.65676,-12047.0489,0,-146.320432,0
806009,0,0,-7083.480937,-83.33506978,6520.969215,0,-895.8520008,0,-83.33506989,0,0,-1500.031257,-7500.156286,-2520.885863,4458.426237,-20146.25313,0,0,0,-11271.0682,3458.405398,-4166.753492,7333.486146,-26167.21193,-7354.319914,-3604.241771,9104.35638,12333.59034,-11146.06559,-28250.58868,-18021.20885,-24688.01444,-8833.517403,-10604.38764,-1750.036467,-9312.694055,11333.5695,-16250.33862,-14021.1255,-23708.82737,-437.5091166
807001,0,0,131059.9933,-131363.0222,131363.0222,0,-131363.0222,10454.49657,0,0,0,-58030.03171,-7575.722155,-45302.81849,21060.50759,9999.953245,0,0,0,-113635.8323,-2272.716647,0,6363.60661,-56211.85839,-105757.0813,-57575.48838,132423.6233,454.5433292,-27575.62864,-13787.81432,-42121.01518,0,-121363.0689,-104847.9946,-53333.08397,-29999.85973,0,-178787.0429,25757.45533,-34696.80747,-169393.1474
807002,0,0,0,0,0,0,0,0,0,0,0,0,-5394.489052,0,0,0,0,0,0,-199012.9069,-85582.83982,0,-110514.1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28576.21227,0,0
807003,0,0,-46608.53257,0,0,0,0,-263036.1167,-7552.308519,0,0,15104.61704,-45745.4116,-671292.3372,47471.65355,-19204.44166,-176076.6786,0,0,-44666.51038,-175213.5576,48118.99428,159893.1604,0,-7768.088762,-12515.25412,-241458.0924,-37329.98211,0,-24167.38726,220743.189,0,337480.3007,-34093.27846,-431.5604868,-4962.945598,0,0,0,0,0
807004,6241.801436,0,-116965.9313,-56990.36094,11940.83753,-59161.42231,-271925.4365,-38807.72197,-209236.0395,-32565.92054,-18725.40431,-44235.3754,-90370.42949,-158758.8626,-11940.83753,-35008.36458,-33108.68588,-93627.02155,-7870.097463,-16554.34294,-16554.34294,-2985.209383,6784.566779,-2713.826711,-105296.4764,-157401.9493,0,-62146.63169,-5427.653423,-11669.45486,-74358.85189,-7055.94945,-2442.44404,-11940.83753,-5156.270752,-161201.3067,-77615.44395,-1085.530685,0,0,-2171.061369
807005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807006,0,0,-7236.662443,0,0,0,0,-26886.39,-26654.61078,-798.350661,0,-3167.649397,-5047.636437,-48802.40331,0,0,0,-7159.402702,0,0,-9915.000145,-180.2727299,-28431.58483,6283.7923,-14988.38983,-1364.922098,0,-437.8052012,0,-5717.220863,-309.0389656,4712.844225,0,-8395.558564,-21220.67563,52562.37739,0,0,0,-154.5194827,-22791.62371
807007,1383453.956,952914.7194,-2505265.535,-202767.1588,-498052.5168,-2012214.002,-2828738.256,-1884461.599,-5052812.114,-3263141.889,-3236545.748,-5618832.546,-3890310.713,-6892037.542,-4156499.438,-1581447.448,-5003938.864,-578522.8914,-818797.4283,-4820493.688,-5728172.236,-3263596.524,-2828283.621,-2163607.419,-7345990.475,-4594312.833,-3877808.253,-2127009.311,-5155786.916,-5401971.706,-4453148.701,-1641004.618,-2911027.17,-6852256.99,-3902358.537,-3818023.766,-2256580.253,-3894402.427,-1850591.3,-2722126.375,-3881899.967
807008,0,0,0,-5266.153967,0,0,0,0,-6868.896479,0,0,0,-119747.7619,0,0,0,0,0,0,0,0,0,0,-67773.11192,0,0,-20835.65265,177904.4188,0,0,0,0,-47624.34892,29307.29164,0,-123869.0998,-47853.31213,-56553.91434,0,-686.8896479,0
807009,0,0,-17857.80325,-210.0918031,16439.68358,0,-2258.486881,0,-210.0918028,0,0,-3781.652453,-18908.26226,-6355.277039,11239.91146,-50789.69336,0,0,0,-28414.91635,8718.809821,-10504.59015,18488.07866,-65968.82612,-18540.60161,-9086.470476,22952.52947,31093.58683,-28099.77864,-71221.12119,-45432.35238,-62239.69662,-22269.73111,-26734.18192,-4411.927861,-23477.75898,28572.4852,-40967.90157,-35347.94584,-59771.11793,-1102.981965
808001,0,0,181657.6905,-182077.7083,182077.7083,0,-182077.7083,14490.61346,0,0,0,-80433.40514,-10500.44454,-62792.65832,29191.23581,13860.58679,0,0,0,-157506.668,-3150.133361,0,8820.37341,-77913.29846,-146586.2057,-79803.37847,183547.7705,630.0266722,-38221.61811,-19110.80906,-58382.47162,0,-168217.1215,-145326.1524,-73923.12953,-41581.76036,0,-247810.491,35701.51142,-48092.03597,-234789.9398
808002,0,0,0,0,0,0,0,0,0,0,0,0,-5469.953925,0,0,0,0,0,0,-201796.9489,-86780.07984,0,-112060.1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28975.97215,0,0
808003,0,0,-35707.93111,0,0,0,0,-201518.3705,-5786.007356,0,0,11572.01471,-35046.67313,-514293.3967,36369.1891,-14712.99013,-134896.6286,0,0,-34220.10065,-134235.3707,36865.13258,122498.0415,0,-5951.321852,-9588.240762,-184986.9209,-28599.40779,0,-18515.22354,169116.7293,0,258551.8716,-26119.69035,-330.6289918,-3802.233406,0,0,0,0,0
808004,3411.766283,0,-63933.5334,-31150.90954,6526.857238,-32337.61086,-148634.3398,-21212.28602,-114368.3393,-17800.51974,-10235.29885,-24179.03931,-49396.44228,-86777.53373,-6526.857238,-19135.55872,-18097.19507,-51176.49425,-4301.79227,-9048.597534,-9048.597534,-1631.714309,3708.441612,-1483.376645,-57555.01382,-86035.8454,0,-33969.32517,-2966.75329,-6378.519573,-40644.52007,-3856.779277,-1335.03898,-6526.857238,-2818.415625,-88112.57271,-42424.57204,-593.350658,0,0,-1186.701316
808005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808006,0,0,-61185.65283,0,0,0,0,-227323.2084,-225363.5255,-6750.01864,0,-26782.33202,-42677.5372,-412622.1071,0,0,0,-60532.42522,0,0,-83830.87665,-1524.197757,-240387.7606,53129.17897,-126726.1564,-11540.35445,0,-3701.623125,0,-48338.84316,-2612.910441,39846.88423,0,-70984.06698,-179419.8503,444412.5175,0,0,0,-1306.45522,-192702.145
808007,1083428.074,746258.7059,-1961955.438,-158793.5987,-390041.2273,-1575830.645,-2215277.513,-1475783.557,-3957022.547,-2555473.217,-2534644.908,-4400291.673,-3046629.65,-5397380.178,-3255090.753,-1238483.258,-3918748.305,-453060.2115,-641227.0655,-3775086.383,-4485919.163,-2555829.256,-2214921.474,-1694391.785,-5752885.577,-3597956.752,-3036838.565,-1665730.609,-4037665.484,-4230460.851,-3487406.5,-1285124.427,-2279720.656,-5366226.725,-3056064.696,-2990019.376,-1767201.854,-3049834.005,-1449258.618,-2131786.26,-3040042.92
808008,0,0,0,-3651.919787,0,0,0,0,-4763.373636,0,0,0,-83041.48038,0,0,0,0,0,0,0,0,0,0,-46998.61987,0,0,-14448.90003,123371.3772,0,0,0,0,-33026.05721,20323.72751,0,-85899.50456,-33184.83633,-39218.44293,0,-476.3373636,0
808009,0,0,-89182.37441,-1049.204405,82100.24468,0,-11278.94735,0,-1049.204405,0,0,-18885.67929,-94428.39643,-31738.43324,56132.43566,-253645.1649,0,0,0,-141904.8957,43541.9828,-52460.22024,92329.98762,-329450.1831,-92592.28872,-45378.09051,114625.5812,155282.2519,-140331.0891,-355680.2932,-226890.4525,-310826.8049,-111215.6669,-133511.2605,-22033.2925,-117248.5922,142691.7991,-204594.8589,-176528.6411,-298498.6532,-5508.323125
809001,0,0,62161.02917,-62304.75409,62304.75409,0,-62304.75409,4958.509841,0,0,0,-27523.32274,-3593.123073,-21486.87598,9988.882143,4742.922457,0,0,0,-53896.8461,-1077.936922,0,3018.223381,-26660.9732,-50159.9981,-27307.73536,62807.79132,215.5873844,-13078.96799,-6539.483993,-19977.76429,0,-57561.83163,-49728.82333,-25295.58643,-14228.76737,0,-84797.70453,12216.61845,-16456.50367,-80342.23192
809002,0,0,0,0,0,0,0,0,0,0,0,0,-58.97255031,0,0,0,0,0,0,-2175.608951,-935.5915415,0,-1208.140355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-312.3951314,0,0
809003,2.98E-08,0,-26660.7991,0,0,0,0,-150460.7135,-4320.036892,0,0,8640.073784,-26167.0806,-383989.5649,27154.51761,-10985.23667,-100718.5744,0,0,-25549.93248,-100224.8559,27524.80648,91461.35248,0,-4443.466517,-7158.918278,-138117.7509,-21353.32521,0,-13824.11805,126268.5069,0,193043.9343,-19501.88083,-246.859251,-2838.881386,0,0,0,0,0
809004,1483.495122,0,-27799.40859,-13544.95546,2837.990668,-14060.95376,-64628.78749,-9223.469671,-49729.33648,-7739.974549,-4450.485366,-10513.46543,-21478.42937,-37732.37593,-2837.990668,-8320.472641,-7868.974125,-22252.42683,-1870.493849,-3934.487063,-3934.487063,-709.497667,1612.494698,-644.9978791,-25025.91771,-37409.87699,0,-14770.45143,-1289.995758,-2773.49088,-17672.94189,-1676.994486,-580.4980912,-2837.990668,-1225.49597,-38312.87402,-18446.93934,-257.9991516,0,0,-515.9983033
809005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809006,0,0,-79466.79707,0,0,0,0,-295243.1891,-292697.9892,-8766.799676,0,-34784.39872,-55428.79795,-535905.9802,0,0,0,-78618.3971,0,0,-108877.996,-1979.599927,-312211.1885,69003.19745,-164589.5939,-14988.39945,0,-4807.599823,0,-62781.59768,-3393.599874,51752.39809,0,-92192.7966,-233027.1914,577194.7787,0,0,0,-1696.799937,-250277.9908
809007,1566317.942,1078870.327,-2836409.799,-229568.7815,-563884.7536,-2278187.056,-3202638.92,-2133548.429,-5720689.321,-3694461.724,-3664350.124,-6361525.942,-4404529.289,-7803022.293,-4705902.656,-1790482.077,-5665356.039,-654991.6467,-927025.5054,-5457663.206,-6485318.076,-3694976.452,-3202124.192,-2449591.549,-8316978.41,-5201585.922,-4390374.264,-2408155.928,-5837275.261,-6116000.586,-5041762.813,-1857911.472,-3295804.726,-7757983.575,-4418169.587,-4322687.504,-2554853.468,-4409161.843,-2095201.177,-3081935.155,-4395006.817
809008,0,0,0,-4137.579131,0,0,0,0,-5396.842344,0,0,0,-94084.95153,0,0,0,0,0,0,0,0,0,0,-53248.84446,0,0,-16370.42178,139778.2167,0,0,0,0,-37418.10692,23026.52733,0,-97323.05694,-37598.00166,-44434.00197,0,-539.6842344,0
809009,0,0,-159250.4972,-1873.535261,146604.1342,0,-20140.50406,0,-1873.535263,0,0,-33723.6347,-168618.1735,-56674.44166,100234.1365,-452927.1494,0,0,0,-253395.6441,77751.71335,-93676.76307,164871.103,-588290.0721,-165339.4868,-81030.40005,204683.7273,277283.2187,-250585.3412,-635128.4536,-405152.0003,-555034.8212,-198594.7377,-238407.362,-39344.24049,-209367.5655,254800.7956,-365339.376,-315222.3077,-533020.7819,-9836.060122
810001,0,0,269.5397975,-270.1630109,270.1630109,0,-270.1630109,21.50086246,0,0,0,-119.345367,-15.58033511,-93.17040398,43.31333162,20.56604235,0,0,0,-233.7050267,-4.674100534,0,13.0874815,-115.6060865,-217.5014782,-118.4105469,272.3442578,0.934820107,-56.71241981,-28.35620991,-86.62666323,0,-249.5969685,-215.631838,-109.6855592,-61.69812705,0,-367.6959087,52.97313939,-71.35793482,-348.3762931
810003,0,0,-549.8381959,0,0,0,0,-3103.022041,-89.09415212,0,0,178.1883042,-539.6560071,-7919.19735,560.0203848,-226.5537011,-2077.166518,0,0,-526.9282711,-2066.984329,567.6570264,1886.250478,0,-91.63969932,-147.6417378,-2848.467321,-440.3796662,0,-285.1012868,2604.094789,0,3981.235826,-402.1964581,-5.091094406,-58.54758568,0,0,0,0,0
810004,130.4958972,0,-2445.379639,-1191.484279,249.644325,-1236.874156,-5685.082129,-811.3440564,-4374.449423,-680.8481592,-391.4876916,-924.8187496,-1889.353642,-3319.134776,-249.644325,-731.9117712,-692.1956285,-1957.438458,-164.5383051,-346.0978143,-346.0978143,-62.41108126,141.8433665,-56.7373466,-2201.409048,-3290.766103,0,-1299.285237,-113.4746932,-243.9705904,-1554.603297,-147.5171012,-51.06361194,-249.644325,-107.8009585,-3370.198388,-1622.688113,-22.69493864,0,0,-45.38987728
810005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006,0,0,-8840.029068,0,0,0,0,-32843.38202,-32560.24942,-975.2345235,0,-3869.478916,-6165.998923,-59615.14265,0,0,0,-8745.651534,0,0,-12111.7836,-220.2142472,-34730.93271,7676.039476,-18309.2417,-1667.336443,0,-534.8060291,0,-6983.937556,-377.5101382,5757.029607,0,-10255.69209,-25922.36282,64208.18266,0,0,0,-188.7550691,-27841.37269
810007,6647.069208,4578.461078,-12037.02756,-974.2336072,-2392.988603,-9668.067143,-13591.21414,-9054.256283,-24277.20249,-15678.3895,-15550.60325,-26996.75595,-18691.7421,-33114.11294,-19970.69676,-7598.366822,-24042.38161,-2779.623913,-3934.068894,-23160.98417,-27522.0994,-15680.57388,-13589.02975,-10395.46578,-35295.21665,-22074.25497,-18631.67164,-10219.62316,-24771.96463,-25954.80655,-21396.00489,-7884.52064,-13986.58697,-32922.97966,-18749.62818,-18344.42564,-10842.17155,-18711.40152,-8891.519951,-13078.97696,-18651.33107
810008,0,0,0,-7.106034864,0,0,0,0,-9.268741127,0,0,0,-161.5850536,0,0,0,0,0,0,0,0,0,0,-91.45157912,0,0,-28.11518142,240.0603952,0,0,0,0,-64.26327181,39.54662881,0,-167.1462983,-64.57222985,-76.31263528,0,-0.926874113,0
810009,-7.45E-09,0,-698.6266005,-8.219136477,643.1474293,0,-88.35571712,0,-8.219136477,0,0,-147.9444566,-739.7222829,-248.6288784,439.7238015,-1986.976243,0,0,0,-1111.638208,341.0941638,-410.9568238,723.2840099,-2580.808854,-725.3387941,-355.4776526,897.9406601,1216.432199,-1099.309504,-2786.287266,-1777.388263,-2434.919181,-871.2284665,-1045.885117,-172.601866,-918.4885013,1117.802561,-1602.731613,-1382.869712,-2338.344328,-43.1504665
811007,0.159593498,0.109927037,-0.289004263,-0.023390963,-0.057454708,-0.232126462,-0.326319667,-0.217389106,-0.582886014,-0.376431921,-0.373363824,-0.648181415,-0.448781323,-0.795056733,-0.479488518,-0.182433777,-0.577248058,-0.066737669,-0.094455436,-0.556086054,-0.660794704,-0.376484367,-0.326267221,-0.249591015,-0.847424169,-0.529994117,-0.447339055,-0.245369104,-0.594765057,-0.623164623,-0.513709601,-0.189304217,-0.335812412,-0.790467699,-0.450171145,-0.440442392,-0.260316244,-0.449253338,-0.213481872,-0.314021055,-0.44781107
813001,0,0,-778500,0,0,0,0,-62100,0,0,0,0,45000,0,-152100,-59400,0,0,0,352800,13500,0,-37800,288000,0,10800,-1305900,-10800,36000,0,153000,0,-11700,0,-63000,36000,0,941400,-153000,184500,323100
813002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813003,0,0,-207000,0,0,0,0,1097100,0,0,0,-63000,190800,2499300,-198000,0,734400,0,0,0,730800,-200700,-666900,0,0,0,1007100,0,0,-331200,-978300,0,-1407600,0,1800,20700,0,0,0,0,0
813004,-35100,0,-30600,0,-90000,0,35100,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,0,-35100,0,35100,0,0,0,0,0,0,0,0,-35100,17100,0,0,0,0,0,0
813005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813006,0,0,0,0,0,0,0,0,0,0,0,110700,0,507600,0,0,0,0,0,0,-4500,0,950400,-219600,0,0,0,0,0,15300,10800,-164700,0,5400,741600,-1836900,0,0,0,5400,176400
813007,-7088400,-4694400,1819800,-4982400,-2879100,1215000,3669300,-54000,1878300,2793600,2791800,2657700,2505600,16532100,614700,-1812600,4135500,-892800,-2061000,1655100,6596100,1480500,1449000,2025900,4863600,5153400,7358400,-5816700,8494200,-1077300,748800,1521000,3770100,2456100,1815300,4518900,-3619800,4348800,44100,-1029600,-83700
813008,0,0,0,0,0,-36900,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,266400,0,0,81900,-1108800,0,0,0,0,187200,-343800,0,0,188100,222300,0,2700,0
813009,0,0,89100,0,-281700,0,38700,0,0,0,0,0,89100,-436500,-250200,0,0,0,0,0,-807300,0,-479700,1130400,18900,90900,-393300,-532800,334800,0,234900,684900,381600,0,0,-51300,-489600,702000,605700,1024200,18900
816001,0,0,0,780300,-780300,0,780300,0,0,0,0,344700,0,269100,27000,0,0,0,0,322200,0,0,0,45900,628200,331200,519300,8100,127800,81900,97200,0,732600,622800,379800,142200,0,120600,0,21600,683100
816002,0,0,0,0,0,0,0,0,0,0,0,0,33300,0,0,0,0,0,0,996300,528300,0,682200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176400,0,0
816003,0,0,401400,0,0,0,0,0,31500,0,0,0,0,300600,0,80100,0,0,0,186300,0,0,0,0,32400,52200,0,155700,0,432000,57600,0,0,142200,0,0,0,0,0,0,0
816004,14400,0,418500,189000,50400,196200,866700,128700,693900,108000,62100,146700,299700,526500,39600,116100,109800,310500,26100,9900,54900,9900,12600,9000,314100,522000,0,206100,18000,38700,246600,23400,8100,74700,0,534600,257400,3600,0,0,7200
816005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816006,0,0,252900,0,0,0,0,939600,931500,27900,0,0,176400,1197900,0,0,0,250200,0,0,351000,6300,43200,0,523800,47700,0,15300,0,184500,0,0,0,288000,0,0,0,0,0,0,620100
816007,1611000,921600,8099100,5785200,4851000,6751800,7530300,7515000,18126900,10125900,10022400,19588500,12897000,10755000,15841800,8073900,15676200,3183300,5302800,17430300,16083000,11440800,9748800,6540300,24220800,13036500,7994700,14238000,11918700,22464900,16882200,4976100,7755300,24673500,13635000,10597500,12554100,11070000,7282800,11807100,15453000
816008,0,0,0,20700,0,36900,0,0,27000,0,0,0,465300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409500,0,0,0,0,0,228600,0,486900,0,0,0,0,0
816009,0,0,216900,3600,0,0,0,0,3600,0,0,64800,234900,545400,57600,870300,0,0,0,486900,657900,180000,162900,0,298800,64800,0,0,146700,1220400,543600,381600,0,458100,75600,453600,0,0,0,0,0
902001,0,0,6778.335633,-17908.19538,-12134.05761,-55816.66503,-74226.95934,-17908.19538,-79498.99816,-34895.87604,3682.058862,-124604.2192,-7615.167192,-110378.0827,0,-14895.60176,-31548.5498,-63850.248,-22678.13527,-13640.35442,-66193.37636,-166194.7477,-46862.56734,-23012.86789,-98997.1735,-45272.58737,-45523.63684,-9539.879779,-21339.20477,-31213.81717,-79080.58238,-82009.49284,-12552.47339,-188287.1009,-30293.30246,-48703.59677,-53891.95244,-8200.949284,0,-52804.07141,-51381.45776
902002,0,-13178.83899,-5102.121521,0,0,-10046.64855,-16311.02942,0,-4412.645639,-34138.90577,-26397.07659,6500.772594,13100.04174,14518.39213,6421.97535,20172.09435,20802.4723,-9908.753378,0,-27835.12629,-23560.37582,-22181.42406,20172.09435,6540.171216,-2482.113172,-6875.059501,-20802.4723,-216.6924198,-374.2869069,-19679.61158,-18635.5481,6934.157433,-59511.6182,-59413.12165,-39595.61489,0,8116.116087,-216.6924198,3604.973893,-41604.9446,-25648.50278
902003,-22032.62005,-22730.76458,-3962.996896,-7823.325479,-15851.98758,-6262.767115,11786.32237,20944.33593,-21888.88441,-26611.62683,-24352.92393,-27843.64659,-35708.03939,-36611.52055,-35810.7077,-29404.20495,-12710.3372,-17227.74298,-17925.88751,-18706.1667,-15174.37672,-18603.49838,-3778.193932,-31087.96529,-3511.256317,9856.158083,-862.4138323,6057.430489,2505.106846,-2546.174172,-2238.169231,-24927.86649,-14147.69358,0,513.3415668,5667.290898,-9281.215529,0,-6550.238393,0,-4106.732535
902004,-16535.05109,-18802.46261,-29274.24057,-22282.52874,-13629.73272,-32173.24303,-45108.22571,-18815.09442,-24139.40614,-20280.38543,-22876.22424,-36158.58193,-17463.48979,-19370.89446,-20943.55593,-21278.29913,-6644.336803,-8444.371012,-28566.85871,-34068.01589,-22219.36965,-13793.94637,-23002.54243,-7010.659554,-25604.69715,-39916.54809,-5709.582195,-28276.32687,-15158.18282,-17495.06934,-17217.16932,-20324.5968,-13869.73728,-21789.8878,-8513.846017,-16118.20106,-14033.95093,-11861.27806,-6442.227698,-13838.15773,-39133.37531
902005,0,0,0,0,0,0,0,0,-685.4931353,0,0,0,0,0,0,0,0,0,0,0,0,0,-4319.27228,0,0,0,0,0,-1450.849549,0,0,0,0,0,0,0,-1790.26848,-3880.024251,0,0,-1750.336841
902006,0,-541.2833123,-6485.558233,-9949.771431,-3178.80927,-8581.800878,-541.2833123,-15362.60455,-10668.20201,-1200.664802,-15667.69151,-25637.14597,24800.61722,-22271.34792,-4782.976178,-7656.69849,0,-17143.91873,-20696.70556,-14417.81914,-14093.04915,-17911.55688,-14909.89487,-23659.0015,-17990.289,-48390.72812,-18649.67049,-34120.5317,-27251.15439,-19112.22168,-23521.2203,-37614.26945,-91781.96673,-18059.1796,-54433.41819,-24584.10389,1318.762979,-18029.65506,-42131.52473,-1889.570836,-22005.62702
902007,-406814.496,-520811.9647,-584131.0455,-996353.8055,-879658.6279,-1011525.206,-1143802.864,-723435.5925,-769116.7959,-913855.2993,-848840.5158,-1247780.271,-709150.5818,-950634.0634,-899647.366,-525526.5321,-551424.5371,-454499.7117,-795939.7297,-1071863.961,-860877.4358,-937338.2126,-1118688.479,-719080.7196,-950492.7548,-1142364.086,-651316.8423,-658240.9617,-793216.3283,-709895.6633,-929502.0107,-1012013.363,-862200.5977,-701943.8453,-480115.0996,-612251.4488,-707108.0308,-710383.8201,-521711.201,-476659.463,-539194.9236
902008,4297.347994,-129613.5605,-29249.69119,-86501.4564,-81649.61189,-195598.6458,-154981.7761,-99947.9969,-136267.5187,-85115.21511,-214312.9032,-52677.16896,0,-32438.04615,-482411.9684,-107988.1964,-152347.9176,-25922.71209,-228313.9402,-47963.94858,-137237.8876,-20516.37107,-136960.6393,-19546.00217,-51152.30354,-115196.6511,-42834.85581,-81788.23602,-84560.7186,-218194.3788,-31051.80486,0,-68341.69552,-7624.327087,-45468.71426,-193657.908,3326.979092,-326459.8234,-102027.3588,-77629.51215,-162606.1031
902009,0,0,1893.589678,-463.9921728,-25.08065799,-1266.573228,-639.5567787,1448.407999,-5404.881797,-8075.971873,-1272.843393,-1454.678163,-2940.707149,-8771.960132,-3229.134716,-2476.714977,-1486.028986,-1887.319514,-3022.219288,-7467.765917,-3166.433071,-4395.385313,-9248.492634,-2859.195011,-4345.223997,-22716.80597,-16835.39168,3818.530179,-13361.72054,-18747.79185,-24215.37529,-32084.43173,-13769.28124,-3442.320309,-12540.32899,-11555.91317,-4802.946005,-18026.72293,-1335.545038,-3837.340672,-9235.952305
903001,0,0,3673.116705,-9704.283642,-6575.332374,-30246.52892,-40222.89528,-9704.283642,-43079.76383,-18909.74897,1995.273272,-67521.86141,-4126.587904,-59812.85104,0,-8071.787328,-17095.86417,-34599.85242,-12289.06947,-7391.580531,-35869.57178,-90059.37996,-25394.3871,-12470.45795,-53645.64275,-24532.79182,-24668.83318,-5169.57166,-11563.51555,-16914.47569,-42853.02823,-44440.17742,-6802.067973,-102031.0196,-16415.65738,-26392.02374,-29203.54516,-4444.017742,0,-28614.03261,-27843.13157
903002,0,-3087.473728,-1195.299993,0,0,-2353.679524,-3821.267933,0,-1033.772967,-7997.895323,-6184.177572,1522.969104,3069.013497,3401.297665,1504.508872,4725.819279,4873.501131,-2321.374118,0,-6521.076798,-5519.609236,-5196.555184,4725.819279,1532.199219,-581.4972941,-1610.655203,-4873.501131,-50.76563679,-87.6860999,-4610.442832,-4365.844764,1624.500377,-13942.08988,-13919.0146,-9276.266358,0,1901.403851,-50.76563679,844.5555938,-9747.002263,-6008.805372
