zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
304004,,5,0,0,0,0,0,0,0,0,nan,0,0
304007,,644,0,0,0,0,0,0,0,0,nan,0,0
304008,,172,0,0,0,0,0,0,0,0,nan,0,0
305001,,88,0,0,0,0,0,0,0,0,nan,0,0
305002,,407,0,0,0,0,0,0,0,0,nan,0,0
305003,,1805,0,0,0,0,0,0,0,0,nan,0,0
305004,,106,0,0,0,0,0,0,0,0,nan,0,0
305006,,145,0,0,0,0,0,0,0,0,nan,0,0
305007,,24312,0,0,0,0,0,0,0,0,nan,0,0
305008,,6762,0,0,0,0,0,0,0,0,nan,0,0
306001,,868,0,0,0,0,0,0,0,0,nan,0,0
306002,,3718,0,0,0,0,0,0,0,0,nan,0,0
306003,,21883,0,0,0,0,0,0,0,0,nan,0,0
306004,,783,0,0,0,0,0,0,0,0,nan,0,0
306006,,763,0,0,0,0,0,0,0,0,nan,0,0
306007,,94464,0,0,0,0,0,0,0,0,nan,0,0
306008,,24518,0,0,0,0,0,0,0,0,nan,0,0
307001,,26,0,0.00469999989494681,7.00769992828369,7.00299992838874,1.1475230931942,1.1475230931942,1.50522460038464,2.26570109760309,131.171617313143,29.8356004230492,29.8356004230492
307002,,73,0,0.0140999996848404,1.58860005378723,1.57450005410239,0.165916442238815,0.165916442238815,0.284279295555722,0.0808147178816577,171.338832800271,12.1119002834335,12.1119002834335
307003,,324,0,0.00469999989494681,7.00769992828369,7.00299992838874,0.75240619168542,0.75240619168542,0.672217141752765,0.451875885666257,89.3423192394219,243.779606106076,243.779606106076
307004,,8,0,0.0140999996848404,1.15620001792908,1.14210001824424,0.502312515473459,0.502312515473459,0.374243964827421,0.140058545209748,74.504208694596,4.01850012378767,4.01850012378767
307006,,26,0,0.0140999996848404,1.15620001792908,1.14210001824424,0.393896165682146,0.393896165682146,0.346980744739106,0.120395637219705,88.0893938477942,10.2413003077358,10.2413003077358
307007,,4396,0,0,6.06769992828369,6.06769992828369,0.306732741015874,0.306732741015874,0.435429236596505,0.189598620083015,141.957208465715,1348.39712950578,1348.39712950578
307008,,898,0,0,2.08209991931915,2.08209991931915,0.267983747527381,0.267983747527381,0.336873209648851,0.113483559379118,125.706582118168,240.649405279588,240.649405279588
308001,,32,0,0.930600008964539,2.585,1.65439999103546,1.84651251092553,1.84651251092553,0.332306427712976,0.110427561899359,17.996435212151,59.088400349617,59.088400349617
308002,,19,0,1.74840001344681,2.35939999103546,0.610999977588654,1.877031587676,1.877031587676,0.249093972393049,0.0620478070825491,13.2706329519717,35.663600165844,35.663600165844
308003,,939,0,1.74840001344681,2.585,0.836599986553192,1.75586795786828,1.75586795786828,0.0728775343239361,0.00531113500913649,4.15051336846614,1648.76001243831,1648.76001243831
308004,,34,0,0.930600008964539,2.585,1.65439999103546,1.72490001278765,1.72490001278765,0.243667850778957,0.0593740215032358,14.1264913312372,58.6466004347801,58.6466004347801
308006,,117,0,1.74840001344681,1.74840001344681,0,1.7484000134468,1.7484000134468,7.31043983306726e-08,5.34425305528964e-15,4.181216985154e-06,204.562801573276,204.562801573276
308007,,1507,0,0,3.52029989242554,3.52029989242554,1.5708136117185,1.5708136117185,0.679801675018634,0.462130317358141,43.2770425432536,2367.21611285978,2367.21611285978
308008,,947,0,0,3.52029989242554,3.52029989242554,1.94712513471734,1.94712513471734,0.694532476769115,0.482375361287042,35.6696374765837,1843.92750257732,1843.92750257732
309003,,3673,0,0,0,0,0,0,0,0,nan,0,0
309004,,1,0,0,0,0,0,0,0,0,nan,0,0
309007,,1307,0,0,0,0,0,0,0,0,nan,0,0
309008,,2,0,0,0,0,0,0,0,0,nan,0,0
310002,,1246,0,0,0,0,0,0,0,0,nan,0,0
310003,,55,0,0,0,0,0,0,0,0,nan,0,0
310004,,86,0,0,0,0,0,0,0,0,nan,0,0
310007,,5899,0,0,0,0,0,0,0,0,nan,0,0
310008,,878,0,0,0,0,0,0,0,0,nan,0,0
311001,,170,0,0,0,0,0,0,0,0,nan,0,0
311002,,8240,0,0,0,0,0,0,0,0,nan,0,0
311003,,2313,0,0,0,0,0,0,0,0,nan,0,0
311004,,105,0,0,0,0,0,0,0,0,nan,0,0
311006,,95,0,0,0,0,0,0,0,0,nan,0,0
311007,,121028,0,0,0,0,0,0,0,0,nan,0,0
311008,,43374,0,0,0,0,0,0,0,0,nan,0,0
400001,,57631,0,0,0,0,0,0,0,0,nan,0,0
400002,,3521,0,0,0,0,0,0,0,0,nan,0,0
400003,,42,0,0,0,0,0,0,0,0,nan,0,0
400004,,450564,0,0,0,0,0,0,0,0,nan,0,0
400005,,299,0,0,0,0,0,0,0,0,nan,0,0
400006,,173046,0,0,0,0,0,0,0,0,nan,0,0
400007,,536253,0,0,0,0,0,0,0,0,nan,0,0
400008,,28481,0,0,0,0,0,0,0,0,nan,0,0
400009,,322,0,0,0,0,0,0,0,0,nan,0,0
402001,,6719151,0,0,0,0,0,0,0,0,nan,0,0
402002,,1956124,0,0,0,0,0,0,0,0,nan,0,0
402003,,31398,0,0,0,0,0,0,0,0,nan,0,0
402004,,255808,0,0,0,0,0,0,0,0,nan,0,0
402005,,1438321,0,0,0,0,0,0,0,0,nan,0,0
402006,,35635,0,0,0,0,0,0,0,0,nan,0,0
402007,,2728612,0,0,0,0,0,0,0,0,nan,0,0
402008,,1189835,0,0,0,0,0,0,0,0,nan,0,0
402009,,1413,0,0,0,0,0,0,0,0,nan,0,0
403001,,7123142,0,0,0,0,0,0,0,0,nan,0,0
403002,,2339421,0,0,0,0,0,0,0,0,nan,0,0
403003,,17101,0,0,0,0,0,0,0,0,nan,0,0
403004,,231071,0,0,0,0,0,0,0,0,nan,0,0
403005,,3830959,0,0,0,0,0,0,0,0,nan,0,0
403006,,155225,0,0,0,0,0,0,0,0,nan,0,0
403007,,2028207,0,0,0,0,0,0,0,0,nan,0,0
403008,,308899,0,0,0,0,0,0,0,0,nan,0,0
403009,,48669,0,0,0,0,0,0,0,0,nan,0,0
404001,,31932495,0,0,0,0,0,0,0,0,nan,0,0
404002,,9941596,0,0,2.35939999103546,2.35939999103546,1.75451104126527e-05,1.75451104126527e-05,0.00636678780794086,4.05359869913444e-05,36288.1033985939,174.426399497986,174.426399497986
404003,,43480,0,0,0,0,0,0,0,0,nan,0,0
404004,,452521,0,0,2.585,2.585,0.0122285520146104,0.0122285520146104,0.171875195071379,0.0295410826808245,1405.52368641869,5533.67658620351,5533.67658620351
404005,,17723626,0,0,2.585,2.585,1.71201987522792e-06,1.71201987522792e-06,0.00208217954244931,4.33547164699441e-06,121621.224880471,30.3431999731064,30.3431999731064
404006,,531733,0,0,0,0,0,0,0,0,nan,0,0
404007,,9718309,0,0,2.585,2.585,9.86784844135344e-06,9.86784844135344e-06,0.00444686837926697,1.97746383825245e-05,45064.2144100164,95.8988003182411,95.8988003182411
404008,,1562676,0,0,0,0,0,0,0,0,nan,0,0
404009,,164492,0,0,2.35939999103546,2.35939999103546,0.000241783188059761,0.000241783188059761,0.0215984913358532,0.000466494827984927,8932.99964698736,39.7714001703262,39.7714001703262
405001,,353905,0,0,0,0,0,0,0,0,nan,0,0
405002,,28303,0,0,0,0,0,0,0,0,nan,0,0
405003,,24309,0,0,0,0,0,0,0,0,nan,0,0
405004,,15130,0,0,0,0,0,0,0,0,nan,0,0
405005,,412786,0,0,0,0,0,0,0,0,nan,0,0
405006,,87768,0,0,0,0,0,0,0,0,nan,0,0
405007,,403575,0,0,0,0,0,0,0,0,nan,0,0
405008,,15383,0,0,0,0,0,0,0,0,nan,0,0
405009,,360591,0,0,0,0,0,0,0,0,nan,0,0
406001,,166180,0,0,0,0,0,0,0,0,nan,0,0
406002,,113776,0,0,0,0,0,0,0,0,nan,0,0
406003,,45951,0,0,0,0,0,0,0,0,nan,0,0
406004,,30045,0,0,0,0,0,0,0,0,nan,0,0
406005,,320320,0,0,0,0,0,0,0,0,nan,0,0
406006,,4084,0,0,0,0,0,0,0,0,nan,0,0
406007,,426836,0,0,0,0,0,0,0,0,nan,0,0
406008,,32183,0,0,0,0,0,0,0,0,nan,0,0
406009,,80061,0,0,0,0,0,0,0,0,nan,0,0
407001,,252,0,0.00469999989494681,4.38980007171631,4.38510007182136,0.343827380670296,0.343827380670296,0.559850405050575,0.313432476035293,162.828918383155,86.6444999289145,86.6444999289145
407002,,6,0,0.0140999996848404,0.0940000014007091,0.0799000017158687,0.0673666674954196,0.0673666674954196,0.0376652220200717,0.0014186689498213,55.9107692578569,0.404200004972517,0.404200004972517
407003,,628,0,0.0140999996848404,0.592199995517731,0.57809999583289,0.202571495591285,0.202571495591285,0.122752385359931,0.0150681481115531,60.5970672239104,127.214899231327,127.214899231327
407004,,3,0,0.244399991035461,0.244399991035461,0,0.244399991035461,0.244399991035461,0,0,0,0.733199973106384,0.733199973106384
407006,,17,0,0.0940000014007091,0.272599992156029,0.17859999075532,0.236382345443263,0.236382345443263,0.0494720123067922,0.0024474800016834,20.9288101503615,4.01849987253547,4.01849987253547
407007,,5825,0,0.00469999989494681,6.06769992828369,6.06299992838874,0.266320962322296,0.266320962322296,0.362882904793997,0.131684002591729,136.257732635722,1551.31960552738,1551.31960552738
407009,,2614,0,0.00469999989494681,1.15620001792908,1.15150001803413,0.248379000352463,0.248379000352463,0.188781762455003,0.0356385538356172,76.0055246969797,649.26270692134,649.26270692134
408001,,152937,0,0,10.2083996772766,10.2083996772766,0.532921658868069,0.532921658868069,0.825009033072954,0.68063990465197,154.80868892161,81503.4397423059,81503.4397423059
408002,,97580,0,0,4.64830016136169,4.64830016136169,0.455071034731366,0.455071034731366,0.724162305693489,0.52441104498731,159.131707013823,44405.8315690867,44405.8315690867
408003,,1288,0,0,2.33120001792908,2.33120001792908,0.63167563555758,0.63167563555758,0.891970627370965,0.795611600092552,141.207065329284,813.598218598163,813.598218598163
408004,,810,0,0,10.2083996772766,10.2083996772766,0.710872106582342,0.710872106582342,1.69877558984907,2.88583850466706,238.970635381415,575.806406331697,575.806406331697
408005,,416344,0,0,10.8334996414185,10.8334996414185,0.298331328979922,0.298331328979922,0.62938761941469,0.396128775472491,210.969334520361,124208.458832817,124208.458832817
